rationale_score,match,clue,answer,prediction,rationale
,False,O chestie care te luminează,BEC,,
,False,O noapte lungă (masc.),POLAR,,
,False,Face o introducere vorbind de imagine,FOTO,,
,False,E vremea unei istorii,ERA,,
,False,Mioara e dragostea lui,CIOBAN,,
,False,Admiteri grele,RABDARI,,
,False,Puse la saltea!,LT,,
,False,Face să-şi piardă culoarea,CLOR,,
,False,Mâna băgată-n foc,ARSA,,
,False,Dă dovadă de lipsă a calităţii,REA,,
,False,Vine mâine după ea.,IERI,,
,False,A acţiona cu detaşare,TRANSA,,
,False,Trage datorită muşchilor lui,REN,,
,False,Unu cu covrig în coadă!,UO,,
,False,Pus pe fugă,ATLET,,
,False,Face semn la obraz,RID,,
,False,Meseria lor rămâne... de căruţă,ROTARI,,
,False,Se încing la horă,ITARI,,
,False,Sub acoperire... face faţă agenţilor,CROM,,
,False,Lovituri venite de jos în sus,UPERCUTURI,,
,False,Un ansamblu de facultăţi,MORAL,,
,False,Plimbatul cu familia,ROIT,,
,False,A lucra la definitivat,ELABORA,,
,False,Nuia!,DA,,
,False,Cărare pe mijloc!,RA,,
,False,A face o manevra de a câştiga teren,DRENA,,
,False,Barcă folosită la inundaţii,ARCA,,
,False,Obiectiv de telescop (pl.),ASTRI,,
,False,Firav la trup!,IRA,,
,False,O vorbă şoptită,ALO,,
,False,Umblări de colo pînă colo,FOIRI,,
,False,Succesiune rămasă în pronunţare.,ETC,,
,False,Alunecă iarna pe zăpadă,BOB,,
,False,Numai tras afară îşi arată secretele,SERTAR,,
,False,Expunere la masă,ETALARE,,
,False,Imaginea automobiloştilor în afara ţării,RO,,
,False,Are un număr la banii tăi din bancă,CONT,,
,False,Ne vine aproape bine,INTIM,,
,False,Aflată la capătul lumii,APOCALIPSA,,
,False,O patimă arzătoare,FUMAT,,
,False,Expus la vedere,MIOP,,
,False,Ecoul unuia suspendat în timpul jocului,UTA,,
,False,Prinsă în urmărire,ATENTA,,
,False,Reţinut cu nişte probleme,RETICENT,,
,False,Alifie bună... la transpiraţie!,IR,,
,False,Închisă uşor la buton,MANSETA,,
,False,Fire de oameni la bătrâneţe,SIVE,,
,False,Împărţitul teritoriului pe regiuni,TINUT,,
,False,Lucrător într-o casă de modă veche,ARGAT,,
,False,Însemnul ţării... pe un protest european!,RO,,
,False,Albii din zona polară,NINSI,,
,False,Mitică pe valuri,ARCA,,
,False,Pofteşte... după unii,IA,,
,False,A monta fitile,IRITA,,
,False,Rodul concepţiei la maturitate,IDEE,,
,False,Ţinute la piept pentru siguranţă,VESTE,,
,False,Pedepse aplicate de părinţi,AFURISENII,,
,False,Forţele de muncă,PUTERI,,
,False,O groază de păcătoşi,IAD,,
,False,Pătură albă cu puf,OMAT,,
,False,Lipsit de temei,VAN,,
,False,Piele de capră dusă la tăbăcar!,CA,,
,False,Rezultatul săriturii de la trambulină,IMERSIE,,
,False,A cere o reexaminare,ATACA,,
,False,Eliberat pe cauţiune,GIR,,
,False,A băga în ispită,TENTA,,
,False,Centru privat!,IV,,
,False,Marea cea mare,IMENSITATE,,
,False,Accelerator la hipodrom,PINTEN,,
,False,Făcut cu ochiul,RAS,,
,False,Ales în cadrul partidelor,SOT,,
,False,Cel ce oferă ciubuc,TURC,,
,False,Autoritatea tutelară,APARATOARE,,
,False,Masă inconsistentă,BIRUIT,,
,False,Piesă mutată în deschidere,ALBA,,
,False,Salvarea... calicilor,COLAC,,
,False,Adus la cunoștință,STIUT,,
,False,Trecătoare pentru oameni adulți,ADOLESCENTA,,
,False,Ținuturi vestice!,TI,,
,False,Trimis pe tușe!,TS,,
,False,Intrate în horă!,OR,,
,False,Categoria pană,IC,,
,False,Te servesc în orice fel,OSPATARITE,,
,False,Sunt pe cale... de schimbare,ACE,,
,False,Împungeri frontale,ACUZE,,
,False,Iese la bătaie,LASA,,
,False,Culori din epoca bronzului,ARAMII,,
,False,Tip... imobil,CLADIRE,,
,False,Dă contur pământului,APA,,
,False,Trup de gazelă!,ZE,,
,False,Datul în cărți,EROU,,
,False,Coaptă în țest,ARGILA,,
,False,Unități de producție,ARI,,
,False,Pământul din vatră,CLIN,,
,False,Nisipul călcat de pași,EMIRAT,,
,False,Se aplică pentru corecție,BCATOALCA,,
,False,Puntea superioară,IODISCA,,
,False,Albul feței,PAL,,
,False,Prezent la apel,RLO,,
,False,Umblă cu momeli,PESCARI,,
,False,Răsărită... la țară,UALTA,,
,False,Formă de clasificare,AL,,
,False,Genul scurt!,GN,,
,False,Omul de lângă mine,ICESTA,,
,False,Prezent... cotidian,AZI,,
,False,Vorbe dulci,ACADELE,,
,False,Numere extrase din tabele,SCORURI,,
,False,Comprimat luat înainte de prânz,AM,,
,False,Revenire după o bătaie bună,ATERIZARE,,
,False,Se pronunță ușor,LIN,,
,False,Întreprinzător particular,TEMERAR,,
,False,E în toate doagele,BUTIE,,
,False,Termen de predare,ORA,,
,False,Pătrundere forțată,ATAC,,
,False,Cel care pică,BIRUIT,,
,False,Probe de concurs,COLABORARI,,
,False,Dovadă de iubire,IDOL,,
,False,Om... cu carte,ROMAN,,
,False,Bine coaptă,MATURA,,
,False,Punct de vedere exprimat într-un protest!,EST,,
,False,Internate la spital!,IT,,
,False,Poftit la masă,NESAT,,
,False,Răspândită prin lume,LARGA,,
,False,Evidenţiat în propria firmă,NEON,,
,False,Arsă la ochi,OALA,,
,False,Un fel de friptură,ARS,,
,False,Unitate model,TIP,,
,False,A soate în evidenţă,APELA,,
,False,Scăpat de sarcini,USOR,,
,False,A lucra cu atenţie,TRATA,,
,False,Învârtita pe loc,ROTATIE,,
,False,Fond scriptic!,IP,,
,False,Intrat în blocaj,INERT,,
,False,Ţintă luată în obiectiv,STEA,,
,False,Jocuri la care se prind sătenii,CIMILITURI,,
,False,Un moment de referinţă,ODATA,,
,False,O urmărire cu cântec,ISON,,
,False,Trupă de sportivi,LOT,,
,False,Bătăi în faţa scenei,ROPOTE,,
,False,A porni în forţă,ALUNGA,,
,False,Zărit în depărtare,RAR,,
,False,Efective complete (sg.),REALA,,
,False,Tocat fără măsură!,TT,,
,False,Centru industrial,ORAS,,
,False,Recunoscuţi prin fapte bune,APTI,,
,False,Maici plecate de la Roma!,RO,,
,False,Tulpina unei plante!,AN,,
,False,Păcatul lui să fie...,ERES,,
,False,Vine după o bere,AMETEALA,,
,False,Finalul unui banc bun,RAS,,
,False,Dedicaţie de la lăutari,ORATIE,,
,False,Foc mistuitor,INTENS,,
,False,Trecătoare prin defileu,APA,,
,False,Timpul orei de istorie,TRECUT,,
,False,Unitate în marş,PAS,,
,False,Ne învaţă să vorbim frumos,RETORICA,,
,False,În trecere prin sat,ULITA,,
,False,Creatoare de frumos,ARTA,,
,False,Ne da puţină ploaie,PIC,,
,False,Patul puştilor,RASTEL,,
,False,Puse în saci!,AC,,
,False,Extraterestru văzut de pe pământ,CER,,
,False,Perioada de la seral!,ERA,,
,False,Primarul rudă cu noi,VAR,,
,False,Trecut la excepţional,MARET,,
,False,Piedică în calea privirilor indiscrete,PARAVAN,,
,False,Numărul binomului!,NO,,
,False,Avantajul ajungerii la maturitate!,ATU,,
,False,Periferiile târgului!,TG,,
,False,Aduce veşti proaste,COBE,,
,False,Ne conduc spre ieşire,NERVI,,
,False,Ele dau un răspuns pozitiv,AFIRMATIVE,,
,False,Grup de manevră,TRUPA,,
,False,Cade ca bruma,PICA,,
,False,Temă la istorie,RELICVA,,
,False,Ofiţeri în avanposturi!,OF,,
,False,Susţinătorul ordinii de drept,ETIC,,
,False,O lume păgână,ARABI,,
,False,Abatere... nepedepsită la cursuri,COT,,
,False,O gură fierbinte,CRATER,,
,False,Bună intenţie,URARE,,
,False,Voleu trimis pe extreme!,VU,,
,False,Tipar din plastic!,TI,,
,False,Pericol de moarte,ARMA,,
,False,Poală la haina... de blană!,NA,,
,False,Material prelucrat la strungărie,CAS,,
,False,Prezentare oficială făcută în scris,ANTET,,
,False,E de bază pentru constructori,PARTER,,
,False,Genul neutru,GRI,,
,False,Legat de glie,TEREN,,
,False,Veste repetată în mod vivace!,VV,,
,False,Casă cu multe muieri,SPALATORIE,,
,False,Îţi dau drumul uşor,INDICATOARE,,
,False,Loc de strângere firească,NOD,,
,False,Liber este doar afară,AER,,
,False,"Produs, tânguitor, din fructe",GEM,,
,False,Ciucuri de şnur!,SR,,
,False,Produs... analogic,INDUS,,
,False,Întâmpinare ardelenească,NO,,
,False,Pălire de efect,SOC,,
,False,Are putere cât trei,CUB,,
,False,Poem standardizat,RONDEL,,
,False,A-i da bătaie,LOVI,,
,False,Lichidare de prisos!! (fem.),UDA,,
,False,Scena fierbinte a jertfei,RUG,,
,False,Trasul fustelor jos,TIV,,
,False,Vinieta birocraţiei,MAPA,,
,False,Mese de luat aminte,POMENI,,
,False,Element de pus uşor în inferioritate,SUB,,
,False,"Subiect usor, ce ocupă întregul volum",GAZ,,
,False,Aură pentru nimb!,NB,,
,False,Remarcat la încălzire,RESOU,,
,False,Scaun pentru locul din spate,SA,,
,False,Face ordinea ierarhică,TOP,,
,False,Mecanismul repetărilor,BIS,,
,False,Separă coloane de pamânt,PUT,,
,False,Sfârşit în spaţiu,EXTREMITATE,,
,False,Manuale de intervenţie,INSTRUMENTE,,
,False,Originea picatului din cer,NOR,,
,False,Vehicul de ridicare în slavă,ODA,,
,False,Joc sfârşit prematur printr-un OK invers,BOX,,
,False,Ge(r)meni de diferend!,DD,,
,False,Tărie specific nemţească,SNAPS,,
,False,Pot fără miză!,PT,,
,False,Întors după unu!,IOD,,
,False,Galbenul etern pre(ten)ţios,AUR,,
,False,Produs al înmulţiii necontrolate,CANCER,,
,False,Puşti sau pici la sânul mamei,BEBE,,
,False,Ocupaţie pentru Orfeu,AED,,
,False,Etalon de foame mare,LUP,,
,False,Dreptunghiul fără (un) colţ al mobilelor,SIM,,
,False,Manevră iluzorie,TRUC,,
,False,Scorneli din... dospeală,GOGOSI,,
,False,Rulat până la capăt,SUL,,
,False,E vorba de vigoare,MAU,,
,False,Începe numerotarea de la Piteşti,AG,,
,False,Ritual de numire,BOTEZ,,
,False,Neaoşul “bye”,PA,,
,False,Ţap de un pol,REN,,
,False,Suport de mişmaş,VIN,,
,False,Expediere necesară golurilor,SUT,,
,False,Măsurătoare de impresii,EMOTIVITATE,,
,False,Lucru pentru a mânca o pâine (pl.),FRAMANTARI,,
,False,Bis la apariție,REVENIRE,,
,False,O floare... avută în vedere,IRIS,,
,False,Specialist în filtrele de la bazin,UROLOG,,
,False,Tort cu unt!,OR,,
,False,Se leagă de fluviul nostru...,DUNAREAN,,
,False,Se zice la necaz,UF,,
,False,Făcute pe bani,VANZARI,,
,False,Frunzele... cu trimitere la unele organe interne,LOBATE,,
,False,Lapte de casă,VAR,,
,False,Trăieşte într-o țară din N. României (var.),OSAN,,
,False,Nu are pic de imaginație (fem.),REALA,,
,False,Notă cu plus,SI,,
,False,E greu la ocnă...,DROB,,
,False,Sfârşitul declinului!,IN,,
,False,Probă de alergare... pentru câini,MARS,,
,False,Nu-i de trecut cu vederea...,MAT,,
,False,Sunt de rea credință,FRAUDULOSI,,
,False,Cure la mare!,RE,,
,False,Îmbrăcați... după ultima modă,RUFOSI,,
,False,Îl conduce unul... cu capul în nori,AVION,,
,False,Nu-i la fel!,BA,,
,False,Doarme!,ME,,
,False,Floare cu parfum deosebit,LAVANDA,,
,False,Prins de fund,ANCORAT,,
,False,Bir!,RR,,
,False,Cap de nisetru!,NI,,
,False,Remarcat printr-o dare de seamă,GENEROS,,
,False,Face cât trei,TRI,,
,False,Acuze!,AZ,,
,False,Coadă de breb!,EB,,
,False,Depăşeşte un plafon,AERONAVA,,
,False,Ieşire din fire!,IR,,
,False,A intra în bloc,RALIA,,
,False,E un oarecare,INS,,
,False,Face față la o întindere,TIRANT,,
,False,Tip de disciplina impusă din primii ani de viaţă,PREISTORIC,,
,False,O lucrare de investiţii,SANTIER,,
,False,Veştminte de monarh!,MH,,
,False,Interpretarea unui personaj principal (pl.),EROI,,
,False,Dă sfoară-n ţară,RAFIE,,
,False,Ieşire de la muncă,FIT,,
,False,Edificaţi pe un fundament solid,PERETI,,
,False,Plin de risc!,IS,,
,False,Se duce la piaţă,BAN,,
,False,Vârful piramidei,RA,,
,False,Copt în cuptor (pl.),LANURI,,
,False,Membru inferior,CIL,,
,False,Se deplasează cu greu în Orient,RICSA,,
,False,Au beneficiat de procesul de aderare (pl.),LIPITI,,
,False,Trage tare pe platou,IAC,,
,False,Poartă sarcini cu uşurintă,ANOZI,,
,False,După ea potopul,ARCA,,
,False,E un filantrop recunoscut pe plan mondial,SAMARITEAN,,
,False,Formă dură de exploatare,PSEFIT,,
,False,Plecat la război,LAS,,
,False,Bine aerisit,RARIS,,
,False,Masă de oameni la... seral,CINA,,
,False,Aleargă ca un câine prin deltă,ENOT,,
,False,Semn de punctuaţie îngroşat,LIPOM,,
,False,A avea o scurtă expunere,ITI,,
,False,În mare ea nu e depăşită,BALIZA,,
,False,Element de legătură,SI,,
,False,Panoul luat de sus!,PAN,,
,False,Sportul puştilor,TIR,,
,False,Bătute la meci,TERENURI,,
,False,Program făcut din timp,ORAR,,
,False,Stau în frig!,RI,,
,False,Se deplasa des pe litoral,AT,,
,False,O stare foarte bună,FERICIRE,,
,False,A face felul cuiva,IMITA,,
,False,Aduce apă de la fântână,SACA,,
,False,Făcut pentru acostare,CHEI,,
,False,Ultimul venit la armată,RACAN,,
,False,Joacă fără nicio rezervă înscrisă pe foaie,ZBENGUIALA,,
,False,Luaţi la purtare,DUSI,,
,False,Se poartă permanent cu drăgăleşenie (pl.),ZULUFI,,
,False,Un evlavios tipic,RIT,,
,False,Un ticălos fantastic,SATAN,,
,False,Nu se ridică la un nivel acceptabil de cunoştiinţe (pl.),UMERI,,
,False,Ne face rău,INAPT,,
,False,O operă în relief,NATURA,,
,False,A se întinde cat e de mare,DURA,,
,False,Biscuit e!,CC,,
,False,Nişte posesiuni însemnate (masc.),MARCATI,,
,False,Creaturi imaginare pe lună,IELE,,
,False,Răsturnat cu tractorul pe câmp,SOL,,
,False,Mese luate din mers!,ER,,
,False,Turul mapamondului... cu repetiţie,ANI,,
,False,Tratate cu multă seriozitate,PACTE,,
,False,Adunare cu forţa,ALIANTA,,
,False,Un pui cu cioc,IED,,
,False,Trage vârtos din sticlă,RAC,,
,False,A cea o mişcare radicală,SOCA,,
,False,Contradicţie în termeni,NU,,
,False,Izolaţie exterioară,EXIL,,
,False,Îndoiala unor oameni cinstiţi,MISMAS,,
,False,Mişcare oscilantă de mare amplitudine,ZDRUNCINARE,,
,False,Lăsate de capul lor,BUIMACE,,
,False,Apărut într-o ţinută comodă,LAX,,
,False,Ţine o slujbă de toată frumuseţea,ESTET,,
,False,Trecuţi în lumea necredincioşilor,LAICI,,
,False,Nit... rupt!,NI,,
,False,Gătită cu multă boia,RUMENA,,
,False,Concentrate vegetale (sg.),SIRA,,
,False,Elerment în mulţimea raţională,INS,,
,False,A consuma din plin,UZA,,
,False,Parte dintr-un traseu sinuos,ARS,,
,False,Titlu în opisul bibliotecilor,TOM,,
,False,Favoriţi la curse,IUTI,,
,False,Unităţi forestiere,COPACI,,
,False,Proastă dispoziţie,ALANDALA,,
,False,Ieşite din casă şi intrate în ascensor!,AS,,
,False,Mesager către regina nopţii,LUNAUT,,
,False,Două perechi de cipici şi una de opinci!,CI,,
,False,Urme de praf pe plafon!,AF,,
,False,Eroina unei poveşti de dragoste,PRIETENA,,
,False,Lovită de nulitate,IOTA,,
,False,Soldat cu lipsuri,REDUS,,
,False,A da în boală,ADMINISTRA,,
,False,Una care nu este corectă,ERONATA,,
,False,Supt la mijloc!,UP,,
,False,Aleargă aşa datorită muşchilor de care are parte,REN,,
,False,Luată-n balon,NACELA,,
,False,E negru după o grapă,OGOR,,
,False,Face copii fără dureri,NOTAR,,
,False,Arma cavalerului,PALOS,,
,False,Sac gol!,SC,,
,False,Uneltele unor întreprinderi,UTILAJE,,
,False,Plecat la sfârşit!,AT,,
,False,Activitate la cerc,ROTIRE,,
,False,Grup comunitar,DUO,,
,False,A juca de-a ascunselea,TRISA,,
,False,Bună de pus la rană,VATA,,
,False,Căţel muşcat,AI,,
,False,Se uită atent la o baterie,OCHITOR,,
,False,Un proiect de lege,TEORIE,,
,False,Timpuri de istorie,ERE,,
,False,Dus pe înălţimi,AEROPURTAT,,
,False,E de rang înalt,DREGATORIE,,
,False,Stau într-un bloc,MONOLITI,,
,False,Intrare prin faţă!,IN,,
,False,Unul mic înscris în acte,ROLISOR,,
,False,E prea mic la vedere,NAN,,
,False,Oameni cu lipsuri,SARACI,,
,False,"E sus,pe cărări de munte",ITAN,,
,False,Bagaje în spate!,JE,,
,False,Intrate în cheu!,HE,,
,False,Umplute de cumpărături,SACOSE,,
,False,Vine de sus!,VI,,
,False,Prinse în setcă!,ETC,,
,False,Se schimbă pe zi ce trece (pl.),DATE,,
,False,A merge în mod obişnuit cu maşina pe drum,RULA,,
,False,Are dreptul pentru ceea ce face,AUTOR,,
,False,E ca un scut,APARATOARE,,
,False,Conştiinţă curată,SPIRIT,,
,False,Ies în evidenţă la urmă,PETE,,
,False,O porţie mare la masă,TONA,,
,False,Pornit pe culoarea roşie,IRITAT,,
,False,Întoarcerea de la spital (pl.),RESUSCITARI,,
,False,Undă emisă în timpul pendulării,UTA,,
,False,Se exprimă cu multe dezacorduri,OSTIL,,
,False,Alintaţi după numele de botez,NANASI,,
,False,Tras cu arcul,COT,,
,False,A avea mnifestări porcoase,GUITA,,
,False,Praf luat pentru lipsa de somn,NES,,
,False,Dovedit cu greutate,AGER,,
,False,Necunoscutele dintr-a treia,ELE,,
,False,Campionul s-a retras de la masă!,MA,,
,False,Negru popular la noi în ţară,ARAP,,
,False,Dotat cu viteză mare de acces la memorie,ISTET,,
,False,Urme de berbec,SFARAMATURI,,
,False,Propus pentru realegeri,IAR,,
,False,Vecinul de la bloc,CAT,,
,False,Centru de proiectări,FAR,,
,False,Lucrare dentară,EXTRAGERE,,
,False,Trecătoare ocupată de păstori,STRUNGA,,
,False,Ordonat în deplasare,SIR,,
,False,Femeie cu picioare frumoase,POETA,,
,False,Expresie iraţională,GAFA,,
,False,Rezultatul unui duel tragic,INSANGERARE,,
,False,Dăunător al viilor,RAU,,
,False,Practicant al unei nobile meserii,AURAR,,
,False,A răspunde chemărilor,SOSI,,
,False,Finalul unei lupte corp la corp,PACT,,
,False,Observate prin desis,TICSITE,,
,False,Legat cu hamul,MAR,,
,False,Directivă de serviciu,RIT,,
,False,Integrată prin părţi,ALIATA,,
,False,Trecut la munca de jos,PITIC,,
,False,Aurora se simte bine aici,EST,,
,False,Controlor de formă,ETALON,,
,False,Mici unităţi silvice,TUFE,,
,False,Botezul celui mic,TAR,,
,False,Dovedeşte multă reţinere,TEMERAR,,
,False,Un om de omenie,ETIC,,
,False,Specie de urzică (pl.),SATIRE,,
,False,Problematica morală,VITUPERATIE,,
,False,O părere controversată,ARATARE,,
,False,Curăţică faţă de bărbaţi (masc.),RAS,,
,False,Praf în ochi,NOROI,,
,False,Nisipul dintr-o clepsidră metaforică,CUART,,
,False,Suprafaţa de pedeapsă,ZDUP,,
,False,Remarcat în opoziţie,TERN,,
,False,Execuţie forţată,SILA,,
,False,Ridicat... de solişti pe scenă,ACUT,,
,False,Răsăritul lunii!,LU,,
,False,Apare în primăvară cu florile dalbe,CAIS,,
,False,Nu-i timpul pierdut,AZI,,
,False,Timp îndelungat de studiu,ERA,,
,False,A da semnalul la tragere,PACANI,,
,False,Un stricat în felul lui,ACRIT,,
,False,Îndemn la luptă,OLE,,
,False,Generatoare de senzaţii tari,LASCIVITATE,,
,False,Fac feţe-feţe,ARII,,
,False,Aproape rău,ACOLIT,,
,False,Două porţii la picnic!,IC,,
,False,Frumoasa din poveşti,CRAIASA,,
,False,Subiect pentru un film de animaţie,VANZOLEALA,,
,False,Comicul de situaţie,IROD,,
,False,Căile progresului,URCARI,,
,False,Rămas la împărţeala pământului,TARUS,,
,False,Dat la gioale,ARSIC,,
,False,Rupt de realitate,UTOPIC,,
,False,Atât de aproape,ICI,,
,False,Tub de aspiraţie,PAI,,
,False,Fac bancuri bune,LAPTI,,
,False,Pere în panere!,ER,,
,False,A face ca totul să pară mai mic,TAIA,,
,False,Material pentru albii,VAR,,
,False,Băutură în sezonul estival,RECE,,
,False,Culegătoare de perle,SCOICA,,
,False,Situaţie conflictuală,URA,,
,False,A corecta cu o linie subţire,ALTOI,,
,False,Produsă la moară,TRANCANEALA,,
,False,Indicator pe drumul de întoarcere,IAR,,
,False,Vin ca turnaţi,UZI,,
,False,I se vinde scump blana... din pădure,TIS,,
,False,Se arată preocupaţi de formă,ESTETI,,
,False,E bună dacă... se potriveşte,GETA,,
,False,Mintea de pe urmă,RAMOLITA,,
,False,Omul bun la toate,ADAM,,
,False,Floarea din ochiul tău,NUFAR,,
,False,Se opune total incinerării (fem.),CRIOGENICA,,
,False,Cale de înţelegere!,LE,,
,False,Răcoarea tundrei siberiene,LAGAR,,
,False,Un motiv să te tatuezi,ANCORA,,
,False,Moschee pustie la Mecca!,ME,,
,False,Legate de glia din care ne hrănim,ARGILOASE,,
,False,A semna un angajament de colaborator,ALIA,,
,False,Face o cusătură trainică,APRET,,
,False,Ţin de domeniul patologicului,MICROBIENI,,
,False,Endocrinie!,IN,,
,False,Caracter de epopee,ELIN,,
,False,Talent nestăvilit!,TA,,
,False,Organ de investigaţii,NAS,,
,False,Radere sub braţe,ELAGAJ,,
,False,"Ţine închis omul, dar nu şi spiritul său liber",RACLA,,
,False,Punct formulat într-o cerere,AMIN,,
,False,Dă inimii ghes,ADRENALINA,,
,False,E de neoprit,MAI,,
,False,Proteză mecanică,CRIC,,
,False,Înregistrarea unui nou record,OMOLOGARE,,
,False,Localuri pentru cei duşi cu ţăcăneala,GARI,,
,False,Post-scriptum la epistole!,OLE,,
,False,Capacitate maximă (masc.),INEGALABIL,,
,False,A polua în atmosferă,TUNA,,
,False,A-şi mărturisi credinţa,OPINA,,
,False,Poveste de succes,AFIRMARE,,
,False,Cracul drept!,AC,,
,False,Reproducere schematică după natură,ESENTA,,
,False,Turnul Babel al birocraţiei,VRAF,,
,False,Etalon de intensitatea curentului,ETIAJ,,
,False,Statornicit printr-o hotărâre de nestrămutat,BASTINAS,,
,False,Învăţat cu munca,RUTINAT,,
,False,Marginile unui golf!,GF,,
,False,Aducător de profit,ATU,,
,False,Modele lansate în producţie,EROI,,
,False,Stricate întotdeauna la desfacere,NODURI,,
,False,Deschidere la dialog,ALO,,
,False,Sunt prinse pentru unii... de mână,SEI,,
,False,Partea pozitivă a unei pile,ANOD,,
,False,Păsăreasca în forma ei literară,AVIARA,,
,False,Cleios la mijloc!,EI,,
,False,Unsoare... la transmisie!,RA,,
,False,Un picior în spate,RIMA,,
,False,Colţuri de maramă!,MA,,
,False,Interpelare la parlamentare,ELEI,,
,False,Pătrunde în viteză,ISTET,,
,False,Criză de lichidităţi,USCACIUNE,,
,False,Ieşit basma curată,BATIC,,
,False,Un oarecare intrând în casă (pl.),NISE,,
,False,Realizarea unei legături pentru alimentare,BRANSARE,,
,False,A-şi da importanţă,AUTOEVALUA,,
,False,Acumulări în bănci,STUDII,,
,False,E pe înţelesul tuturor,EST,,
,False,Punct telegrafic,TI,,
,False,Anticar pe teren,ARICI,,
,False,Nu mai servesc după ora închiderii,INTRARI,,
,False,E cu urechea pe fir,AC,,
,False,Termen de predare,NA,,
,False,Ăsta nu te lasă în pace,INAMIC,,
,False,Se prind în plasă,ATE,,
,False,Înaintează cu greutate pe cărări montane,ASIN,,
,False,A scoate din fire,RADE,,
,False,Ridicat la lupta cu turcii,TUI,,
,False,Ieşit din ultimul schimb,GOL,,
,False,Dincolo de mare,IMENS,,
,False,Se poate uşor pierde,SFIOS,,
,False,DOAMNA FĂRĂ DOMNUL,ATEE,,
,False,Egalare pe serviciul partenerului (pl.),COMPENSATII,,
,False,Vântură lume,EVANTAI,,
,False,Amator de muşchi,REN,,
,False,Cară la Caracal!,RA,,
,False,Schimb de damă,EA,,
,False,Buni ca pâinea caldă,MOI,,
,False,Înfăşate după naştere,TRAUMATISME,,
,False,Are surori săritoare,IED,,
,False,A avea un punct de vedere,ITI,,
,False,Semnal la uşă,TAR,,
,False,Roşită pe buze,RANA,,
,False,Concurent la frumuseţe,FARD,,
,False,Minunea la care se uită viţelul (pl.),UGERE,,
,False,Vas de apă,OL,,
,False,Pune o contră,CI,,
,False,Faţă smerită!,SM,,
,False,Greu de urnit,STATIC,,
,False,Formă de neatins,IREALA,,
,False,Face adiţionale,CU,,
,False,Normă de pornire!,NO,,
,False,Probe de încercare,TENTATII,,
,False,Iute ca gândul,IDEE,,
,False,Operaţie reuşită cu multe sacrificii,TAIERE,,
,False,Acele de siguranţă,CERTITUDINI,,
,False,Case de copii... din flori,OVARE,,
,False,Floare de toamnă,ROD,,
,False,Gemenele mamei!,MA,,
,False,Loc de casă (pl.),ADRESE,,
,False,Asigură o cameră cu aer condiţionat,PNEU,,
,False,Descompuse în unităţi,ARMATE,,
,False,Plasă de prins peşte (pl.),ETAMINE,,
,False,Ele singurele!,LE,,
,False,Neavizate!,NA,,
,False,Prinsă la încheieturi,ATA,,
,False,Canal de transmisie,SANT,,
,False,A lua pe bâjbâite,SIMTI,,
,False,Hoţul păgubit!,OT,,
,False,Jumătatea tatei!,TA,,
,False,Dau la dărac,OI,,
,False,Bărbaţi fără dare de mână,FLACAI,,
,False,Mină închisă,TRISTA,,
,False,Rezultate proaste,TUTE,,
,False,Miez de fier!,IE,,
,False,Au emisiunea lor,MARCI,,
,False,Se masează cu spirt,IR,,
