rationale_score,match,clue,answer,prediction,rationale
,False,Propune o variantă la pronosport!,oR,PRONOSTIC,"Clueul cere să se propună o variantă la cuvântul „pronosport”. „Pronosport” este un termen folosit în context sportiv pentru predicții sau pariuri. O variantă sinonimă în limba română este „pronostic”, care înseamnă exact o predicție sportivă. Astfel, răspunsul cel mai potrivit este PRONOSTIC."
,False,O lume fără graniţe!,UM,UNIVERS,"Expresia „O lume fără granițe!” sugerează un spațiu total, fără delimitări teritoriale. În limba română, cuvântul „univers” desemnează întregul cosmos, un întreg fără granițe geografie concrete. Prin urmare, „UNIVERS” este cea mai potrivită denumire pentru o „lume fără granițe”."
,False,Subiect de discuţie,ORAL,TEMA,"În limba română, ""subiect de discuție"" se referă la tema sau la subiectul pe care se vorbește. Cel mai scurt și uzual sinonim folosit în crucișate este ""tema"". Prin urmare, răspunsul cel mai potrivit este TEMA."
,False,Cea... dreaptă,aIA,MAI,"În expresia ""Cea ... dreaptă"" spațiul marcat cu puncte trebuie completat cu un cuvânt ce face fraza gramatical corectă: ""Cea mai dreaptă"" (adică cea cu cea mai mare corectitudine, cea mai cinstită). Cuvântul care completează expresia este ""MAI"", un termen scurt, frecvent folosit în astfel de indicii de tip completare de expresii."
,False,Aburit la masă,FIERT,SUPĂ,"În limba română, cuvântul „aburit” descrie ceva ce desprinde abur, adică este fierbinte și eliberează vapori. La masă, cel mai frecvent aliment care se potrivește acestei descrieri este supa, servită într-un bol și, la momentul servirii, pare să „aburească”. De aceea, „SUPĂ” este cel mai probabil răspuns pentru indiciul „Aburit la masă”."
,False,Vechea lege a creştinilor,EDIcT,VECHIUL TESTAMENT,"În contextul creștinismului, expresia „vechea lege” se referă la textele biblice din Vechiul Testament, care conţin Legea Mozaică şi alte legi date înainte de venirea lui Iisus. Prin urmare, cea mai potrivită și comună soluție la indiciul „Vechea lege a creştinilor” este VECHIUL TESTAMENT."
,False,Tare de urechi,ACUT,SURD,"Expresia ""tare de urechi"" se referă la o persoană care nu aude bine, adică este surdă. În limbajul uzual se spune „este tare de urechi”, echivalent cu „este surd”. Prin urmare, răspunsul cel mai potrivit este cuvântul ""SURD""."
,True,A înconjura cu ostilitate,ASEDIa,ASEDIA,"Verbul ""a asedia"" înseamnă a înconjura un loc, o persoană sau o structură cu ostilitate, adică să o blochezi și să o asediezi cu forțe inamice. Prin urmare, pentru definiţia ""A înconjura cu ostilitate"" cel mai potrivit răspuns este ASEDIA."
,False,Bani în schimbul armelor (sg.),pISTOL,MERCENAR,"În limba română, un „mercenar” este o persoană care se angajează să lupte (adică să folosească arme) în schimbul unei remuneraţii. Prin urmare, definiţia „Bani în schimbul armelor” descrie exact această noţiune. Clauza „(sg.)” indică faptul că răspunsul trebuie să fie la singular, iar cuvântul potrivit este MERCENAR."
,False,Ascunziş prin pădurice,TUFA,PADURI,"În enigmă, cuvântul „ascunziș” indică faptul că soluția este ascunsă în textul furnizat. Dacă luăm expresia „pădurice” și căutăm un cuvânt care să apară ca subșir, observăm că primele şase litere formează cuvântul „PADURI”. Un „păduri” (mai exact, o pădure) poate fi un loc de ascunzătură, deci definiția „ascunziș” se potriveşte cu sensul cuvântului găsit."
,False,A da cu flit,RaMA,ZBURA,"În limba engleză cuvântul „flit” înseamnă a zbura uşor şi rapid, a se mişa repede dintr‑un loc în altul. Expresia „a da cu flit” sugerează o acţiune rapidă, de tipul „a zbura”. Prin urmare, verbul românesc „a zbura” (forma la infinitiv „ZBURA”) este cea mai potrivită potrivire pentru definiţia dată."
,False,Luat în nume de rău,INAMIC,INCRIMINAT,"Expresia „luat în nume de rău” înseamnă a fi considerat vinovat, a fi acuzat sau învinuït. Cuvântul românesc care exprimă exact această idee este „incriminat”."
,False,Socotit printre favoriţi,ATu,FAVORIT,Expresia „socotit printre favoriţi” înseamnă că cineva sau ceva este considerat unul dintre favorite. Cuvântul românesc care exprimă exact această idee este „favorit”.
,False,Mină de cărbune (masc.),BRUN,CARBUNAR,"În limba română cuvântul „carbunar” este un substantiv masculin care denumeşte o mină de cărbune, adică locul în care se extrage cărbune. Prin urmare, pentru definiţia „Mină de cărbune (masc.)” cel mai potrivit răspuns este CARBUNAR."
,False,Blacheu la toc!,EU,GEACĂ,"În limba română „blacheu” este un sinonim pentru „geacă”, adică un tip de haină de exterior. Expresia „la toc” poate fi înțeleasă ca un indiciu de context („la luptă”, „în timpul unei confruntări”), în care are sens să porți o geacă robustă. Astfel, definiția principală a indiciului este „blacheu”, iar răspunsul cel mai potrivit este GEACĂ."
,False,Dreaptă ca lumânarea,FAClIE,RECTA,"Expresia ""dreaptă ca lumânarea"" sugerează ideea de a fi perfect dreaptă, la fel ca o lumânare care arde vertical. Synonymul potrivit în limba română pentru „dreaptă” în sensul de „perfect aliniată, fără curbură” este „rectă”. Deci cel mai probabil răspuns este R E C T A."
,False,Darul începutului de an,TORT,REZOLUȚIE,"În limba română, termenul „rezoluție” se referă la hotărârea pe care o luăm la începutul unui an, de obicei sub forma unor obiective personale („rezoluții de Anul Nou”). Această hotărâre este adesea descrisă metaforic ca un „dar” pe care ni‑l oferim noului an, adică un cadou pe care ni‑l facem singuri. Prin urmare, „Darul începutului de an” se referă cel mai probabil la cuvântul REZOLUȚIE."
,False,Lovitură din faţa porţii,CIOc,PENALTY,"În context sportiv (fotbal), expresia „lovitură din faţa porţii” descrie lovitura care se execută de la punctul de pedeapsă, aflat chiar în faţa porţii. Această lovitură poartă denumirea de „penalty”. Prin urmare, cel mai potrivit cuvânt românesc care se potrivește cu definiţia dată este PENALTY."
,False,Schimbare de atitudine,PORT,REORIENTARE,"„Schimbare de atitudine” se referă la a-ţi schimba poziţia, punctul de vedere sau comportamentul față de ceva. Cuvântul român care poate defini această idee într‑un sens larg, concis și frecvent folosit în vocabularul de tip cruce este „reorientare”. Prin reorientare o persoană îşi schimbă direcţia/atitudinea, iar încrucișările de cuvinte din puzzle-uri tind să caute sinonime de acest fel."
,False,Tratate de dermatologie (sg.),RAIoASA,DERMATOLOGIE,"Formularea ""Tratate de dermatologie"" indică o lucrare (tratat) axată pe dermatologie. În limba română, un tratat despre un domeniu este adesea denumit prin numele acelui domeniu, iar forma prezentă este la singular. Astfel, cuvântul care exprimă „tratat de dermatologie” la singular este „dermatologie”."
,False,Principiu convingător,CREZ,ARGUMENT,"Cuvântul ""argument"" are sensul de „principiu” (adică un motiv, o bază rațională) și, în același timp, este ceva ce convinge pe cineva. Astfel, definiția ""Principiu convingător"" se potrivește perfect cu ""argument""."
,False,Ruj roşu!,Rj,BUZE,"În limba română, rujul roșu se aplică pe buze. Astfel, definiția ""Ruj roşu!"" indică cel mai evident obiect asociat – buzele. Deci răspunsul cel mai potrivit este BUZE."
,False,Rămas în urma războiului,LES,RUINE,"Expresia ""rămas în urma războiului"" se referă la ceea ce rămâne după un conflict armat. Cel mai frecvent cuvânt folosit pentru a descrie aceste resturi, distrugeri și clădiri dărâmate, este ""ruine"". Prin urmare, ""RUINE"" este răspunsul cel mai potrivit pentru acest indiciu."
,False,Unu tras pe roată!,UO,UNU,"În enunțul ""Unu tras pe roată!"" cuvântul cheie este „Unu”, care înseamnă „one” în limba română. Restul frazei („tras pe roată”) servește ca un complement stilistic, fără a schimba sensul de bază al definiției. Astfel, răspunsul cel mai probabil este cuvântul simplu „UNU”."
,False,Emisiune radiofonică,AUDIo,PROGRAM,"În limba română, o „emisiune radiofonică” este denumită în mod curent ca un „program” radio. În puzzle‑urile crucigrame, definiţia „Emisiune radiofonică” se referă de obicei la cuvântul generic care desemnează întregul conținut difuzat, adică PROGRAM. Alte opţiuni precum RADIO sau SPOT sunt mai puțin probabile, pentru că acestea se referă la mediu sau la tip de emisiune, nu la denumirea generală a unei emisiuni."
,False,Depuse la vedere!,DE,AFIŞAT,"Expresia „Depuse la vedere!” sugerează ideea de a pune ceva în faţa ochilor, de a-l expune public. În limba română verbul ""a afișa"" înseamnă exact „a pune la vedere”, iar forma la participiu ""afișat"" (scris cu ş) exprimă că lucrul a fost depus la vedere. Prin urmare, cel mai potrivit răspuns este AFIŞAT."
,False,Belea curată,PAS,APĂ,"În limba română, „belea curată” sugerează un lichid potabil și lipsit de impurităţi. Cel mai comun și cel mai simplu „bește curat” este apa, adică „apă”. Prin urmare, răspunsul cel mai probabil la această definiție este APĂ."
,False,In răsucit pentru funii!,NI,ÎNCURCAT,"În vocabularul românesc, un obiect ""răsucit pentru funii"" sugerează ceva încurcat, împletit sau îmbinat, adică în stare de încurcătură. Astfel, cel mai potrivit răspuns pentru definiţia dată este cuvântul „ÎNCURCAT”, care înseamnă „înlănțuit, înfășurat, încurcat"" – exact sensul de „răsucit pentru funii”."
,False,Cursă cu mers accelerat,RaID,RALIU,"În limba română, cuvântul ""cursă"" se referă la o competiție sportivă în care participanții se deplasează rapid. Cursa cu mers accelerat, adică o competiție în care viteza este esenţială, este de obicei denumită ""raliu"" – o probă auto în care mașinile sunt obligate să parcurgă un traseu pe perioade scurte de timp, cu accelerări puternice. Astfel, RALIU este răspunsul cel mai potrivit pentru definiţia dată."
,False,Plătiţi la lichidare,ASASINI,TAXĂ,"În limbajul administrativ și financiar, când se spune „plătiţi la lichidare” se face referire la taxa de lichidare – o taxă ce se achită la încheierea unui contract, la închiderea unei afaceri etc. Prin urmare, cuvântul cel mai potrivit pentru această definiție este „taxă”."
,False,Loc... amenajat la ospiciu!,IcI,SPITAL,"În cruce, cuvântul „Loc” este definiţia (un loc, o instituție), iar expresia „amenajat la ospiciu” indică un spaţiu organizat în acelaşi scop cu un ospiciu – adică un spital. În română, „ospiciu” şi „spital” sunt sinonime pentru o instituție medicală, astfel că cel mai potrivit răspuns este SPITAL."
,False,Absent la discuţii,TACUT,MUT,"Expresia „absent la discuţii” descrie pe cineva care nu participă la conversaţie, adică nu rosteşte cuvinte. Synonimul cel mai scurt şi frecvent întâlnit în crucișuri pentru această stare este „mut”."
,False,Mulţime separată,CEATa,GRUP,"În limba română „grup” se referă la o mulţime de elemente adunate, adică la o colecție sau un set. Când se spune „mulţime separată”, se subînțelege că este vorba de un grup distinct, separat de alte elemente. Astfel, cel mai potrivit cuvânt care satisface ambele sensuri ale indicelui este „GRUP”."
,False,Cu haina pe el în casă,UMERAS,PISICĂ,"În limba română, expresia ""cu haina pe el"" poate descrie un animal învelit în blană (haina naturală). Un animal domestic, cu blană și de regulă ținut în interiorul casei, este pisica. Astfel, cea mai probabilă soluție pentru definiția ""Cu haina pe el în casă"" este ""PISICĂ""."
,False,O chestie care te luminează,BEC,LAMPĂ,"În limba română o ""chestie care te luminează"" este, în mod obișnuit, o lampă – un obiect destinat să producă lumină. Deşi și „bec” sau „lumânare"" pot încadra definiţia, „lampă"" este cea mai frecventă și mai cuprinzătoare alegere pentru un indiciu de tip cruce."
,False,O noapte lungă (masc.),POLAR,COȘMAR,"În limbajul colocvial, o noapte care pare extrem de lungă din cauza fricii, anxietății sau viselor neplăcute este denumită ""coșmar"". Cuvântul este de gen masculin, respectând indicația din enigmă."
,False,Face o introducere vorbind de imagine,FOTO,LEGENDĂ,"Expresia ""Face o introducere vorbind de imagine"" se referă la textul scurt care însoțește o fotografie sau o ilustrație și care oferă o prezentare/introducere a acesteia. În limba română, acest text se numește ""legendă"" (caption). Prin urmare, cel mai potrivit răspuns pentru indiciu este LEGENDĂ."
,False,E vremea unei istorii,ERA,EPOCĂ,"Expresia „E vremea unei istorii” descrie perioadele în care se desfășoară evenimente istorice. Cuvântul românesc care exprimă „vremea” sau „perioada” unei istorii este „epocă”. Prin urmare, „EPOCĂ” este răspunsul cel mai potrivit pentru acest indiciu."
,False,Mioara e dragostea lui,CIOBAN,IUBIRE,"În enunţul dat, definiţia este la final: „dragostea lui”. Cuvântul românesc care înseamnă „dragoste” (în sensul de sentiment, nu de persoană) este IUBIRE. Partea „Mioara e” acţionează ca o frază introductivă, tipică unui indiciu cripit, iar soluţia este termenul care corespunde definiţiei „dragostea lui”."
,False,Admiteri grele,RABDARI,EXAMENE,"În limba română cuvântul „admitere” este adesea folosit pentru a desemna probele de intrare la școli, facultăţi etc. Când se spune „admiteri grele” se face referire la acele probe dificile, adică la examenele de admitere cu grad de dificultate ridicat. De aceea, cel mai probabil răspuns este EXAMENE."
,False,Puse la saltea!,LT,PĂTURĂ,"Indicativul ""Puse la saltea!"" descrie cel mai simplu lucru pe care îl așezi direct pe o saltea – o pătură. În limbajul curent, o pătură este obiectul pe care îl pui pe saltea pentru a te încălzi sau a o acoperi, iar în crucișele românești definițiile de genul „Pune pe saltea!” conduc frecvent la răspunsul „pătură”."
,False,Face să-şi piardă culoarea,CLOR,DECOLOREAZĂ,"Expresia „Face să‑şi piardă culoarea” descrie acţiunea de a determina o persoană sau un obiect să-şi piardă pigmentarea, adică să devină mai puţin colorat sau să devină palid. Verbul „decolora” are exact acest sens: a face să-și piardă culoarea. Forma corectă pentru definiţia din enigmă, la persoana a treia singular, este „decolorează”."
,True,Mâna băgată-n foc,ARSA,ARSA,"Expresia sugerează ce se întâmplă când o mână este pusă în foc: ea se arde. În română, verbul ""a arde"" la participiu trecut, folosit ca adjectiv, este ""ars""/""arsă"". Așadar cea mai potrivită soluție este ""ARSA""."
,False,Dă dovadă de lipsă a calităţii,REA,ARATA,"În limba română expresia „a da dovadă de...” se traduce prin verbul „a arăta”. Astfel, „Dă dovadă de lipsă a calităţii” se referă la acțiunea de a arăta că lipsește o calitate. Prin urmare, răspunsul cel mai potrivit este forma verbală „ARATĂ”."
,False,Vine mâine după ea.,IERI,MÂINE,"În enunțul „Vine mâine după ea”, cuvântul cheie este „vine mâine”, adică ceva care urmează să apară în ziua următoare. În limba română, cuvântul care exprimă exact acea noţiune este „mâine”. Deşi sintagma „după ea” poate fi percepută ca un element suplimentar, în enunţul dat serveşte doar la crearea unei structuri tipice de tip „definiție + indicație de poziție”, iar răspunsul care corespunde sensului principal – „vine mâine” – este „MÂINE”."
,False,A acţiona cu detaşare,TRANSA,A SE DETASA,"Expresia „a acționa cu detașare” descrie acțiunea de a se separa emoțional sau fizic de o situație, adică de a se detașa. Forma verbală infinitivă care exprimă exact acest sens în limba română este „a se detașa”. De aceea, răspunsul cel mai potrivit pentru definiție este „A SE DETASA”."
,False,Trage datorită muşchilor lui,REN,CAL,"În limba română, verbul „trage” înseamnă „a trage, a împinge ceva”. Un animal cunoscut pentru a trage căruțe, pluguri etc. datorită forței mușchilor săi este calul. Astfel, definiţia de tip „Trage datorită mușchilor lui” indică cel mai probabil cuvântul „CAL”."
,False,Unu cu covrig în coadă!,UO,NOUA,"În criptic, „Unu cu covrig în coadă!” descrie vizual cifra 9: este ca un „1” (unu) căruia i‑se adaugă la fund un „covrig”, adică un bucle/încurcătură. În română cifra 9 se numește **nouă**. Deci răspunsul la indiciu este „NOUA”."
,False,Pus pe fugă,ATLET,DEMARAT,"Expresia „pus pe fugă” este o expresie idiomatică românească care înseamnă „început, inițiat, lansat”. Cel mai apropiat verb la timpul participiu, care exprimă această idee, este „demarat”. Astfel, în contextul unui puzzle de tip cruce, răspunsul cel mai probabil este DEMARAT."
,False,Face semn la obraz,RID,ROȘEȘTE,"Expresia „face semn la obraz” se referă la schimbarea de culoare a obrajului, adică înroșirea lui. Verbul care descrie această acțiune este „a roși” la timpul prezent, formă 3‑a persoană singular – ROȘEȘTE."
,False,Meseria lor rămâne... de căruţă,ROTARI,CĂRĂUȚAR,"Clue‑ul sugerează o meserie „de căruţă”, adică una legată de căruță. Persoana care conduce sau lucrează cu o căruță se numește cărăuțar. Astfel, „Meseria lor rămâne … de căruţă” indică exact această denumire profesională."
,False,Se încing la horă,ITARI,PICIOARE,"Expresia „Se încing la horă” sugerează că, în timpul horii – un dans popular românesc în care se țin de mâini și se pășește ritmic – picioarele celor care dansează se încălzesc din cauza efortului. Astfel, cuvântul care se potrivește cel mai bine definiției este „picioare”."
,False,Sub acoperire... face faţă agenţilor,CROM,SPION,"În limba română, „spion” este persoana care acționează „sub acoperire”, adică în secret, și, prin natura sarcinii sale, trebuie să facă faţă altor agenţi (alte persoane din domeniul informaţiilor). Astfel, cuvântul îndeplinește ambele sensuri oferite în indiciu, făcându‑l cel mai probabil răspuns."
,False,Lovituri venite de jos în sus,UPERCUTURI,UPPERCUT,"În box, lovitura ""uppercut"" este exact o lovitură dată dintr-o poziție joasă, cu mișcarea spre sus – adică o lovitură ""venită de jos în sus"". Termenul este acceptat în limba română ca împrumut și se potrivește ca definiție pentru clauza dată."
,False,Un ansamblu de facultăţi,MORAL,UNIVERSITATE,"În contextul învățământului superior, termenul ""facultăţi"" se referă la diviziunile academice (de ex. Facultatea de Medicină, Facultatea de Litere etc.). Un ansamblu de astfel de facultăţi formează o instituție de învățământ superior, adică o ""universitate"". Prin urmare, cea mai potrivită soluție pentru indiciul dat este cuvântul UNIVERSITATE."
,False,Plimbatul cu familia,ROIT,PLIMBĂ,"În limba română, „plimbă” este substantivul care desemnează o ieșire sau o excursie scurtă, de obicei în compania altor persoane. Când este făcută împreună cu familia, se spune de obicei „o plimbă cu familia”. Astfel, cel mai potrivit cuvânt pentru definiția „Plimbatul cu familia” este PLIMBĂ."
,False,A lucra la definitivat,ELABORA,STUDIA,"În contextul educațional românesc, „definitivat” este examenul final de calificare. A „lucra la definitivat” înseamnă a se pregăti pentru acel examen, adică a‑l studia. Verbul infinitiv „a studia” redă cel mai succint sensul acţiunii descrise în indiciu."
,False,Nuia!,DA,PROHIBIT,"În limba română expresia ""Nu ia!"" (scrisă în enunț ca „Nuia!”) este un ordin de tipul „nu lua / nu luaţi”. Un cuvânt care rezumă această interdicție este „PROHIBIT”. Prin urmare, cel mai potrivit răspuns pentru definiţia scurtă „Nuia!” este PROHIBIT."
,False,Cărare pe mijloc!,RA,RU,"„Cărare” este sinonimul românesc al cuvântului „drum”. Indicația „pe mijloc!” sugerează să luăm literele din mijlocul cuvântului ales. Cuvântul „DRUM” are patru litere, iar cele două litere din mijloc sunt „RU”. Astfel, răspunsul la enigmă este „RU”, o formă scurtăăși des întâlnită în rebusuri și cuvinte încrucișate."
,False,A face o manevra de a câştiga teren,DRENA,AVANSA,"Expresia ""a face o manevră de a câștiga teren"" descrie acțiunea de a avansa, adică de a progresa sau de a câștiga spațiu printr-o mișcare strategică. Verbul ""a avansa"" reflectă exact această idee."
,False,Barcă folosită la inundaţii,ARCA,PLUTĂ,"În limba română, termenul ""plută"" desemnează o ambarcaţiune de tip plută, adică o structură plutitoare simplă, folosită în special pentru transportul de persoane sau bunuri pe ape puţin adânci sau în condiţii de inundaţii. Este cel mai scurt și obișnuit cuvânt care corespunde definiției „Barcă folosită la inundaţii”."
,False,Obiectiv de telescop (pl.),ASTRI,OBIECTIVE,"În contextul telescopului, ""obiectiv"" este lentila principală. Pentru a indica forma de plural, indicele ""(pl.)"" sugerează că răspunsul trebuie să fie forma de plural a cuvântului. Astfel, forma corectă este ""obiective""."
,False,Firav la trup!,IRA,SLAB,"În limba română „firav” se referă la ceva fragil, lipsit de putere sau de rezistență. Cel mai apropiat sinonim pentru această stare, în special când este vorba de corpul unei persoane, este „slab”. Astfel, definirea „Firav la trup!” se potrivește cel mai bine cu cuvântul SLAB."
,False,O vorbă şoptită,ALO,ȘOPTA,"În limba română, substantivul „șoaptă” înseamnă exact „vorbă șoptită” sau un cuvânt rostit în șoaptă. Prin urmare, cea mai potrivită soluție pentru definiția „O vorbă şoptită” este SHOPTA (scris cu diacritice „ȘOPTA”)."
,False,Umblări de colo pînă colo,FOIRI,PERIPLU,"„Umblări de colo pînă colo” descrie un traseu în care se trece dintr-un cap în altul, adică o călătorie în jur, un circuit. Cuvântul românesc care exprimă exact această idee este „periplu”, sinonim cu „drumeție, tură, excursie prin diferite locuri”, deci este cel mai potrivit răspuns."
,False,Succesiune rămasă în pronunţare.,ETC,LISTĂ,"Prin definiție, „succesiune” poate să se refere la o enumerare ordonată de elemente – adică o listă. Partea „rămasă în pronunţare” sugerează un joc de cuvinte de tip omofon: cuvântul „lăsată” (participiul feminin al verbului „a lăsa”, în sens de „rămasă”) se pronunță în mod foarte apropiat de „listă”. Astfel, „rămasă în pronunţare” indica că răspunsul este cuvântul ce sună ca „lăsată”, iar definiția este „succesiune”. Prin urmare, răspunsul corect este LISTĂ."
,False,Alunecă iarna pe zăpadă,BOB,SCHIOR,"Expresia ""Alunecă iarna pe zăpadă"" descrie o persoană care practicând sportul de iarnă alunecă pe zăpadă, adică un schior. Prin urmare, cel mai potrivit răspuns este SCHIOR."
,False,Numai tras afară îşi arată secretele,SERTAR,CARTE,"În limba română, o carte este obiectul care „îşi arată secretele” – adică conţinutul, informaţiile sau povestea – doar atunci când este deschisă, adică când paginile sale sunt „tras afară” din copertă. Astfel, definiţia „Numai tras afară îşi arată secretele” se potriveşte perfect cu cuvântul CARTE."
,False,Expunere la masă,ETALARE,PREZENTARE,"În limba română, „expunere” poate fi înțeleasă ca o prezentare sau o expunere de informații. În contexte de ședință, conferință sau discuție, această „expunere” are loc de obicei „la masă”, adică în timpul unei întâlniri la masă. Astfel, cuvântul „prezentare” este cel care unește sensul de „expunere” cu locul de desfășurare „la masă” și este cel mai probabil răspuns pentru această definiție."
,False,Imaginea automobiloştilor în afara ţării,RO,POZA,"În limba română cuvântul „poza” este sinonim cu „imaginea”. Restul indicelui („automobiloștilor în afara ţării”) servește ca un indicator de tip „cryptic” – sugerează un context în care se vede o imagine a șoferilor (auto‑) afară de granițele ţării, adică o „poză” care înfățișează acei șoferi în străinătate. Astfel, definiţia principală este „imaginea”, iar răspunsul potrivit este POZA."
,True,Are un număr la banii tăi din bancă,CONT,CONT,"În expresia dată, se face referire la ceva care 'are un număr' asociat cu banii tăi în bancă. Cel care deține un număr de identificare pentru banii depozitaţi la bancă este contul bancar. Deşi și IBAN-ul are un număr, în limbajul uzual al unui rebus/cryptogramă sensul cel mai generic și cel mai des folosit este ""cont""."
,False,Ne vine aproape bine,INTIM,CONVENABIL,"Expresia „Ne vine aproape bine” înseamnă că ceva ne este potrivit sau ne convine destul de bine, deși nu este perfect. Sinonimul potrivit în limba română este „convenabil”, adică ceva care ne vine bine, este adecvat sau potrivit pentru noi."
,False,Aflată la capătul lumii,APOCALIPSA,IZOLATĂ,"Expresia „la capătul lumii” se referă la un loc foarte îndepărtat, izolat, greu accesibil. Astfel, cuvântul care descrie cel mai bine o stare de a fi „aflată la capătul lumii” este adjectivul feminin „izolată”, care înseamnă „situată în locuri foarte îndepărtate, departe de civilizație”."
,False,O patimă arzătoare,FUMAT,PASIUNE,"În limba română, cuvântul „patimă” este sinonim cu „pasiune”. Atributele „arzătoare” întăresc ideea de intensitate, iar forma „o patimă arzătoare” se referă în mod clar la o pasiune puternică. Astfel, cel mai potrivit răspuns este PASIUNE."
,False,Expus la vedere,MIOP,VIZIBIL,"Expus la vedere înseamnă că ceva poate fi văzut, este la îndemâna ochilor. Synonimul cel mai apropiat în limba română pentru „expus la vedere” este „vizibil”, adică „ceva ce se vede”. De aceea, VIZIBIL este răspunsul cel mai potrivit pentru această definiție."
