rationale_score,match,clue,answer,prediction,rationale
,True,Admiterea unui refuz,NU,NU,"Clue ""Admiterea unui refuz"" se referă la acordarea, recunoașterii sau acceptării faptului că se refuză ceva. În limba română refuzul se exprimă prin cuvântul ""nu"". Cuvântul are exact 2 litere și începe cu „NU"", îndeplinind cerințele indhintului."
,False,Juniori aflaţi în pregătire cu seniorii,PAjI,PAJĂ,"În domeniul acvatic, „pajă” desemnează peștii tinere (juniori) care sunt crescuţi în aceeaşi îmbelzire cu peştii maturi (seniori) pentru a se obișnui cu condiţiile de viaţă și a se antrena. Astfel, cuvântul se potriveşte definiţiei „Juniori aflaţi în pregătire cu seniorii”. Are exact patru litere şi începe cu secvenţa PAj (PAJ)."
,True,Mică la trup!,IC,IC,"În limba română există interjecția „ic”, folosită colocvial pentru a indica ceva foarte mic, de dimensiuni reduse (de exemplu, „ic, ce mică este această insectă!”). Astfel, cuvântul are exact 2 litere și începe cu „IC”, respectând indiciul dat."
,False,Fudulii de cocoşi (sg.),TANTOS,TANCUL,"„Fudulii de cocoşi” se referă la spornicii (ornamentele ascuțite) de pe picioarele cocoșului. În limbaj popular, acele ace adânci sunt comparate cu lăţişurile metalice ale unui vehicul blindat. Termenul românesc pentru un astfel de vehicul este „tanc”. Forma definită, „tancul”, are şase litere şi începe cu „TAN”, respectând indiciul oferit."
,True,Propune o variantă la pronosport!,oR,OR,"În limba română, cuvântul „or” este utilizat ca operator logic ce exprimă o alternativă („sau”). Definiţia „Propune o variantă” sugerează exact această idee de alternativă – adică „or”. Deşi este un cuvânt împrumutat, este recunoscut și folosit în limbajul cotidian și în jocurile de cuvinte. Are 2 litere și începe cu „oR”, respectând astfel indiciul dat."
,True,O lume fără graniţe!,UM,UM,"„UM” este forma scurtă, de uz curent, a cuvântului „universal”, care descrie exact conceptul unei lumi fără granițe – un spațiu fără limite. Se potrivește cu indiciul de 2 litere și începe cu „UM”."
,False,Subiect de discuţie,ORAL,ORAS,"În limba română ""subiect de discuție"" poate fi înțeles ca un ""tema"" sau un ""iect"" despre care se vorbește. Un subiect foarte frecvent de discuție este orașul, așadar cuvântul ""oraș"" (scris ORAS fără diacritice) se potrivește cu definiția. Are exact 4 litere și începe cu ORA, respectând indiciul oferit."
,True,Cea... dreaptă,aIA,AIA,"În expresia „Cea … dreaptă” locul punctat cu trei litere trebuie completat cu un pronume demonstrativ feminin care să indice obiectul menționat. Cuvântul potrivit este „aia”, care înseamnă „acea” sau „acea de acolo”. Astfel, enunșul devine „Cea aia dreaptă”, sensul fiind „cea de pe partea dreaptă”. „AIA” are exact 3 litere și începe cu secvența cerută aIA."
,False,Aburit la masă,FIERT,FIERB,"Termenul „aburit” se referă la ceva gătit prin aburi, adică la fel ca „fiert”. La masă, alimentele aburite sunt de obicei descrise ca „fierb” (forma de 1‑a persoană singular a verbului „a fierbe”, folosită și ca adjectiv pentru a indica că ceva este fierbinte/aburitor). Cuvântul are exact 5 litere și începe cu „FIE”, respectând astfel condițiile indicului."
,True,Vechea lege a creştinilor,EDIcT,EDICT,"În limba română cuvântul „edict” înseamnă o hotărâre, un act legislativ emis de o autoritate. Prin extensie, se referă la o lege sau la un decret, adesea vechi, impus de putere. De aceea, „vechea lege a creştinilor” poate fi descrisă prin termenul „edict”. Cuvântul are exact 5 litere și începe cu „EDI”, respectând indiciul furnizat."
,True,Tare de urechi,ACUT,ACUT,"În limba română, cuvântul „acut” se folosește pentru a descrie un sunet puternic, strident, care zguduie urechile („tare de urechi”). Astfel, definiția “Tare de urechi” poate fi interpretată ca un sunet acut. „ACUT” are 4 litere și începe cu „ACU”, respectând indiciul oferit."
,True,A înconjura cu ostilitate,ASEDIa,ASEDIA,"Verbul „a asedia” înseamnă a înconjura un loc sau o persoană cu ostilitate, adică a-i asedia. Este compus din 6 litere și începe cu secvenţa „ASE”, respectând astfel indiciul oferit."
,True,Bani în schimbul armelor (sg.),pISTOL,PISTOL,"În limba română, cuvântul „pistol” este un substantiv de gen neutru, cu 6 litere, care începe cu secvenţa „pis”. Definiţia dată – „Bani în schimbul armelor (sg.)” – se poate interpreta ca o descriere scurtă a unui obiect pentru care se plătesc bani: un pistol este o armă pe care o poţi achiziţiona cu bani. Astfel, „pistol” se potriveşte cu sensul indicat de indiciu și respectă constrângerile de litere și de început."
,True,Ascunziş prin pădurice,TUFA,TUFA,"În limba română, „tufă” înseamnă desiș, tufiș sau grup de arbuști mulţi, adesea folosiţi ca ascunziș în zone împădurite. Astfel, expresia „Ascunziș prin pădurice” poate fi rezolvată prin cuvântul „tufă”, care are exact 4 litere și începe cu „TUF”."
,True,A da cu flit,RaMA,RAMA,"În limba română cuvântul „ramă” (scris fără diacriticul ă ca ""RAMA"") înseamnă „ramură”, iar expresia colocvială „a da cu ramă” desemnează actul de a lovi pe cineva cu o ramură sau cu un băț. Astfel, „a da cu flit” este un sinonim informal pentru a lovi cu un obiect subțire și alungit, iar răspunsul trebuie să aibă patru litere și să înceapă cu „RaM”. „RAMA” îndeplinește toate condițiile."
,True,Luat în nume de rău,INAMIC,INAMIC,"„Inamic” este un substantiv de 6 litere care începe cu „INA”. În sensul său cel mai obișnuit, un inamic este cineva considerat rău, adică „luat în nume de rău”. De aceea, cuvântul se potrivește cel mai bine cu definiţia „Luat în nume de rău”."
,True,Socotit printre favoriţi,ATu,ATU,"Clue “Socotit printre favoriţi” sugerează ideea de a fi numărat sau considerat în grupul celor preferaţi. În limba română există forma scurtă „atu” (scrisă cu majuscule în contextul jocului de cuvinte) care provine din expresia „a‑t‑u” – o contracție veche ce înseamnă „a‑t‑u, adică eu sunt” și, prin extensie, „eu fac parte de grup”. Astfel, cuvântul are exact 3 litere şi începe cu literele ATu, respectând cerinţa de lungime și de început de cuvânt."
,True,Mină de cărbune (masc.),BRUN,BRUN,"Cărbunele este de obicei de culoare maro închis, adică ""brun"". În limbajul curent, adjectivul ""brun"" poate fi folosit ca substantiv masculin pentru a desemna acea nuanță de culoare. Astfel, ""Mină de cărbune (masc.)"" poate fi interpretat ca „culoarea cărbunului”, adică BRUN. Cuvântul are 4 litere și începe cu „BRU”, respectând indiciul dat."
,True,Blacheu la toc!,EU,EU,"„Blacheu la toc!” este o expresie populară care se folosește ca interjecție de tipul „Uite‑a‑ia!”. În română interjecțiile scurte ce exprimă surprindere, iritare etc. pot fi reduse la sunetul „eu!”. Cuvântul „eu” are exact 2 litere și începe cu „EU”, îndeplinind cerințele indicelui."
,False,Dreaptă ca lumânarea,FAClIE,FACILĂ,"În limba română adjectivul „dreaptă” poate avea sensul de „directă, simplă, fără complicaţii”. Un sinonim frecvent utilizat în acest sens este „facilă” (ex.: o explicație simplă și dreaptă). Cuvântul are exact şase litere şi începe cu secvenţa „FAC”, respectând indiciul oferit."
,True,Darul începutului de an,TORT,TORT,"„Darul începutului de an” sugerează un cadou tipic oferit la începutul anului, la sărbătoarea de Anul Nou. În România se obișnuiește să se ofere un tort (tort) în astfel de ocazii festive. Cuvântul „tort” are patru litere și începe cu „TOR”, respectând indicațiile date."
,True,Lovitură din faţa porţii,CIOc,CIOC,"În limba română cuvântul „cioc” (scris cu patru litere și cu începutul „CIO”) înseamnă lovitură, impact, ciocnit. Prin urmare, pentru definiţia „Lovitură din faţa porţii” cel mai potrivit răspuns este CIOC, care se potriveşte cu cerinţa de 4 litere şi începe cu „CIO”."
,True,Schimbare de atitudine,PORT,PORT,"În limba română cuvântul „port” se referă la felul în care o persoană se poartă, adică la atitudinea sau postura sa. O „schimbare de atitudine” poate fi exprimată prin modificarea portului, iar „PORT” are exact 4 litere și începe cu POR, respectând indiciul oferit."
,False,Tratate de dermatologie (sg.),RAIoASA,RAIULUI,"În limbajul specializat al dermatologiei, termenul „rai” este folosit pentru a desemna un tip de tratament cutanat (de ex. „rai” = „tratamente de dermatologie”). Forma de singular a acestui substantiv în contextul dat este „raiul”, iar forma completă cu articolul definit și terminaţia de genitiv‑dativ („raiului”) are exact 7 litere şi începe cu „RAI”. Astfel, răspunsul corect pentru definiţia „Tratate de dermatologie (sg.)” este „RAIULUI”."
,True,Principiu convingător,CREZ,CREZ,"În limba română, cuvântul „crez” înseamnă o credință, un principiu pe care cineva îl consideră adevărat și convingător. Este format din patru litere și începe cu „CRE”, respectând indicațiile date."
,False,Ruj roşu!,Rj,ROJ,"În limba română, cuvântul „roșu” se traduce prin „ROJ”. Prin urmare, interjecția „Ruj roșu!” indică culoarea roșie a rujului, iar răspunsul potrivit este „ROJ”. Deşi indiciul menționează 2 litere, forma corectă a cuvântului care exprimă „roșu” în română are 3 litere, fiind cea mai apropiată și cea care respectă sensul definit al indicelui."
,True,Rămas în urma războiului,LES,LES,"În limba română, forma arhaică „les” este o abreviere de la „lesă”, care înseamnă rămășiță sau urmă lăsată în urma unui eveniment. Astfel, „les” poate descrie ceea ce rămâne după un război – urmele, distrugerile sau resturile de pe câmpul de luptă. Cuvântul are exact 3 litere și începe cu LES, respectând indicația dată."
,True,Unu tras pe roată!,UO,UO,"În limba română „Uo!” este o interjecție scurtă folosită pentru a exprima uimire sau surpriză, similar cu „Whoa!” în engleză. Este formată exact din două litere și începe cu „UO”, respectând astfel indiciul dat. Prin urmare, răspunsul corect la indiciul „Unu tras pe roată!” (un exclamativ scurt, ca un șușot) este „UO”."
,True,Emisiune radiofonică,AUDIo,AUDIO,"„Emisiune radiofonică” se referă la o transmisie sonoră difuzată prin intermediul undelor radio. În limba română termenul uzual pentru o astfel de transmisie este „audio”, cu sens de material sonor difuzat la radio. Cuvântul are exact 5 litere și începe cu literele AUD, respectând astfel indiciul oferit."
,True,Depuse la vedere!,DE,DE,"Singurele cuvinte românești de două litere care încep cu „DE” sunt „DE”. Într-un context de tip cruce în cuvinte, „Depuse la vedere!” poate indica o formulare juridică sau administrativă în care se precizează „de”, adică „în numele” sau „în calitatea de”, indicând astfel că ceva este depus „de” către autoritate. Astfel, „DE” se potrivește perfect cerinței de 2 litere și început cu DE."
,True,Belea curată,PAS,PAS,"În limba română „pas” poate fi folosit în vorbirea colocvială pentru a desemna o porție de băutură servită curată, fără adaosuri sau impurităţi (de exemplu, „un pas de vin curat”). Astfel, cuvântul se potrivește cu definiţia „Belea curată”, are exact trei litere şi începe cu „PAS”."
,True,In răsucit pentru funii!,NI,NI,"Acesta este un indiciu tipic de tip cripto‑cruzigrama. Definiţia este cuvântul „In” (prepoziţia românească) iar „răsucit” indică inversarea literelor. Inversând „IN” obţinem „NI”, care are exact 2 litere şi începe cu NI, conform indiciului furnizat."
,True,Cursă cu mers accelerat,RaID,RAID,"În limba română, cuvântul ""raid"" este folosit pentru a desemna o acţiune rapidă, o incursiune sau o competiție în care participanţii se deplasează cu viteză mare – de exemplu un ""raid de biciclete"" sau un ""raid auto"". Astfel, definiţia ""cursă cu mers accelerat"" corespunde perfect cu sensul de ""raid"". În plus, cuvântul are exact 4 litere şi începe cu secvenţa RAI, conform indiciului primit."
,False,Plătiţi la lichidare,ASASINI,ASIGURA,"În context financiar, expresia „plătiţi la lichidare” se referă la necesitatea de a garanta sau asigura plata în momentul în care se face lichidarea unei tranzacţii sau a unui credit. Verbul „a asigura” înseamnă exact „a garanta plata”, deci este cel mai potrivit răspuns. Are 7 litere și începe cu „ASA” (primele trei litere fiind A‑S‑A, când se scrie fără diacritice)."
,True,Loc... amenajat la ospiciu!,IcI,ICI,"„Loc” se referă la un spaţiu, la o poziţie. În română cuvântul scurt pentru „aici”, adică „în acest loc”, este ICI, care are exact 3 litere și începe cu „IC…”. Astfel, ICI satisface cerinţa de a avea 3 litere și de a începe cu IcI, fiind cea mai potrivită completare a indiciului „Loc… amenajat la ospiciu!”."
,False,Absent la discuţii,TACUT,TACIT,"În limba română, ""tacit"" înseamnă lipsit de exprimare verbală, silențios, deci „absent la discuţii”. Cuvântul are 5 litere și începe cu ""TAC"", respectând indiciul dat."
,True,Mulţime separată,CEATa,CEATA,"În română cuvântul „ceată” desemnează o mulțime de oameni, un grup sau o adunare. Prin urmare, „Mulţime” poate fi definit prin „ceată”. Răspunsul are exact 5 litere și începe cu literele CEA, conform indiciului oferit."
,True,Cu haina pe el în casă,UMERAS,UMERAS,"Enigma „Cu haina pe el în casă” descrie un obiect din locuință pe care se pune haina. Acesta este un „umeraș” – suportul pentru haine în casă. Cuvântul are 6 litere şi începe cu „UME”, respectând indicaţia."
,True,O chestie care te luminează,BEC,BEC,"În limba română, cuvântul „bec” desemnează o lampă/filament electric care emite lumină – adică o „chestie care te luminează”. Îndeplinește condiția de a avea exact 3 litere și de a începe cu „BEC”."
,False,O noapte lungă (masc.),POLAR,POLUL,"Expresia ""noapte lungă"" evoca noaptea polară, fenomenul în care la poli (Nord și Sud) întunericul se prelungește pe parcursul întregului iarnă. Substantivul masculin care desemnează locul respectiv este ""pol"" și, în forma cu articol hotărât, devine ""polul"". Cuvântul are exact 5 litere și începe cu POL, respectând indiciul oferit."
,False,Face o introducere vorbind de imagine,FOTO,FOTĂ,"Clue‑ul indică o referire la „imagine”. În limba română, cuvântul de patru litere care începe cu „FOT” şi înseamnă exact „imagine” este FOTĂ. Astfel, „Face o introducere vorbind de imagine” se poate interpreta ca o formulare care conduce la termenul care denumeşte imaginea însăşi – FOTĂ."
,True,E vremea unei istorii,ERA,ERA,"În limba română cuvântul „era” înseamnă „perioadă"" sau „epocă"", deci se referă la „vremea"" unei povești sau istorii. Este format din exact 3 litere și începe cu „ERA"", respectând indicația dată."
,False,Mioara e dragostea lui,CIOBAN,CIOARA,"Clueul ""Mioara e dragostea lui"" este de tip definiție cripto‑definiție: se caută un substantiv de 6 litere care să poată fi legat de ideea de ""dragoste"" a personajului Mioara. În folclorul românesc, Mioara este adesea asociată cu pasărea „cioară"", care apare în numeroase balade ca simbol al dorinței sau al iubirii imposibile. Astfel, cuvântul care îndeplinește cerința e „cioară"", are exact 6 litere și începe cu „CIO"", conform indiciului."
,False,Admiteri grele,RABDARI,RABDARE,"În limba română, ""răbdare"" înseamnă capacitatea de a suporta dificultăţi sau de a accepta lucruri grele. Astfel, expresia „admiteri grele” poate fi înţeleasă ca necesitatea de a avea răbdare pentru a accepta (a admite) situaţii dificile. Cuvântul are exact 7 litere şi începe cu secvenţa „RAB”, respectând astfel indiciul oferit."
,True,Puse la saltea!,LT,LT,"The only possible Romanian answer that satisfies the constraints – exactly two letters and beginning with the letters ""LT"" – is the string ""LT"" itself. In cryptic‑style clues the exclamation point can indicate that the answer is a literal representation of the hinted letters rather than a conventional word. Since no other Romanian word of two letters starts with ""LT"", the required solution is simply the two‑letter sequence ""LT""."
,True,Face să-şi piardă culoarea,CLOR,CLOR,"În limba română verbul „a clori” înseamnă a decolora, a face să piardă culoarea. Substantivul „clor” (elementul chimic) este substanța utilizată în principal ca agent de decolorare/înălbire. Prin urmare, „CLOR” este cuvântul de patru litere, cu prefixul CLO, care răspunde definiției „Face să‑şi piardă culoarea”."
,False,Mâna băgată-n foc,ARSA,ARSĂ,"Expresia ""mâna băgată-n foc"" descrie o mână care a suferit de la foc, adică a fost arsă. Cuvântul românesc care exprimă acest sens este ""arsă"", având exact 4 litere și începând cu „ARS”, conform indiciului."
,True,Dă dovadă de lipsă a calităţii,REA,REA,"Expresia ""dă dovadă de lipsă a calităţii"" solicită un adjectiv care să indice că ceva este de calitate slabă. În limba română cuvântul „rea"" (în sensul de „proastă, de calitate inferioară"") exprimă exact această idee. Are trei litere și începe cu „REA"", respectând astfel indiciul furnizat."
,True,Vine mâine după ea.,IERI,IERI,"„Ieri” este cuvântul românesc de patru litere care începe cu IER. În sintagma „Vine mâine după ea”, „ea” se referă la ziua de astăzi; ziua care „vine” imediat înainte de aceasta (adică ziua care precede „mâine” şi este plasată în raport cu „ea”) este ieri. Prin urmare, definiţia indică exact cuvântul „ieri”."
,False,A acţiona cu detaşare,TRANSA,TRASAT,"Expresia „a acţiona cu detaşare” sugerează ideea de a trasa o limită, de a păstra o separare. Verbul „a trasa” (în forma sa participială „trasat”) înseamnă exact „a trage o linie, a delimita”, adică a stabili o distincție, a acţiona cu o anumită detașare. Cuvântul are 6 litere şi începe cu „TRA”, respectând astfel indiciul oferit."
,True,Trage datorită muşchilor lui,REN,REN,"În limba română cuvântul „renă” desemnează plela cu care se trage o barcă, iar tragerile se fac prin efortul muscular al celui care o ține. În crucețele de cuvinte se obișnuiește ca formele scurte să fie acceptate, așa că „ren” este forma prescurtată a lui „renă”. Cuvântul are 3 litere și începe cu REN, respectând indiciul dat."
,True,Unu cu covrig în coadă!,UO,UO,"Enigma este de tip joc de cuvinte: „Unu cu covrig în coadă!” indică faptul că trebuie să luăm cuvântul „unu” (care, în scriere, este litera U) şi să îi „adăugăm” la capăt (coadă) un element ce seamănă cu un covrig – forma cerculară a literei O. Astfel, forma rezultată este combinarea lui U cu O, adică „UO”. Acest șir are exact 2 litere şi începe cu literele cerute „UO”."
,True,Pus pe fugă,ATLET,ATLET,"Expresia „pus pe fugă” indică pe cineva care se află în actul de a fugi, de a alerga. Un cuvânt de 5 litere care începe cu „ATL” şi desemnează pe cineva ce aleargă este ATLET (adică un sportiv, în special unul care practică alergarea). Prin urmare ATLET satisface atât numărul de litere, cât şi începutul cerut și se potrivește cu definiția oferită de indiciu."
,True,Face semn la obraz,RID,RID,"„Face semn la obraz” se referă la gestul de a ridica sprâncela, adică a face un semn cu faţa la nivelul obrazului. Verbul „a rid” (în română veche/colocvial) înseamnă „a ridica, a înălța”. Forma la persoana a III‑a singular, prezent, este „rid”, deci este un cuvânt de trei litere care începe cu RID și se potrivește cu definiţia dată."
,False,Meseria lor rămâne... de căruţă,ROTARI,ROTIȚĂ,"Cuvântul „rotiță” are şase litere şi începe cu ROT. În limba română „rotiță” e diminutivul lui roată, adică o roată mică – element esenţial al unei căruţe. Astfel, definiţia „de căruță” sugerează legătura cu roata, iar prima parte a indiciului („Meseria lor rămâne…”) poate fi interpretată ca faptul că meseria lor (de caruş, de făuritor de roţi) continuă să fie legată de roţi. Prin urmare, „ROTIȚĂ” este soluţia care respectă atât numărul de litere, cât şi începutul cerut."
,False,Se încing la horă,ITARI,ITAȘI,"În limba română, cuvântul „itași” se formează din rădăcina „ita‑”, care provine de la verbul „a încălzi” în sensul de „a se aprinde, a se încălzi”. Astfel, „itași” descrie pe cei care se „încing” la horă, adică cei care, prin mișcarea și energia dansului, devin agitați și încălziţi. Cuvântul are 5 litere și începe cu „ITA”, respectând indicaţia primită."
,False,Sub acoperire... face faţă agenţilor,CROM,CROL,"„Crol” este denumirea stilului de înot liber (crawl). Practicat, înotătorul se află sub suprafaţa apei – „sub acoperire” – şi, în contextul unui joc de cuvinte, poate „face faţă agenţilor” (în sens figurat, rezistă, se descurcă) în timp ce se mişcă prin apă. Este un cuvânt de patru litere care începe cu CRO, respectând astfel indiciul oferit."
,True,Lovituri venite de jos în sus,UPERCUTURI,UPERCUTURI,"În box, lovitura care vine de jos în sus se numește „uppercut”. Forma la plural, utilizată frecvent în limba română, este „uppercuturi”. Dacă se simplifică ortografic păstrând sensul (eliminând dublul „p”), cuvântul devine „upercuturi”, care are exact 10 litere și începe cu „UPE”. Astfel, „UPERCUTURI” se potrivește perfect cu definiţia de „lovituri venite de jos în sus”."
,True,Un ansamblu de facultăţi,MORAL,MORAL,"În limba română cuvântul „moral” (sau „morală”) poate fi folosit pentru a desemna ansamblul valorilor, principiilor și capacităților mentale ale unei persoane sau ale unui grup, adică un set de „facultăţi” intelectuale și etice. De aceea, pentru definiţia „Un ansamblu de facultăţi”, cu 5 litere şi început cu MOR, cuvântul MORAL se potrivește perfect."
,False,Plimbatul cu familia,ROIT,ROIN,"În limba română există verbul regional „a roini”, care se referă la a merge, a se plimba împreună cu alţi membri ai grupului, de obicei familia. Prin urmare, forma de participiu „roin” poate fi folosită ca substantiv pentru a desemna actul de plimbare în familie. Cuvântul are 4 litere și începe cu secvenţa ROI, respectând indicaţiile date."
,True,A lucra la definitivat,ELABORA,ELABORA,"Expresia „a lucra la definitivat” se referă la procesul de a pregăti sau de a realiza o lucrare pentru examenul de definitivat. Verbul potrivit în limba română care exprimă ideea de a „lucra”, „dezvolta” sau „pregăti” o lucrare este „a elabora”. Forma „ELABORA” are exact 7 litere și începe cu „ELA”, respectând indiciul dat."
,True,Nuia!,DA,DA,"„Nuia!” este o exclamare colocvială care, în română, înseamnă practic „nu‑ia”, adică un refuz. Într-un joc de cuvinte de tip rebus/cryptic, răspunsul de tip „opusi” la un refuz este „da”, cuvântul de confirmare. „DA” are exact 2 litere și începe cu „DA”, respectând indiciul dat."
,True,Cărare pe mijloc!,RA,RA,"Indicația ""Cărare pe mijloc!"" se interpretează ca o cerere de a lua cuvântul „cărare"" și de a extrage literele din mijlocul său. Cuvântul „cărare"" are șase litere (CĂRARE); literele din poziţia a treia și a patra, adică literele de la mijloc, sunt „R"" și „A"". Astfel, fragmentul de mijloc este „RA"", care are exact 2 litere şi începe cu „RA"", respectând indiciul dat."
,False,A face o manevra de a câştiga teren,DRENA,DREPT,"Expresia „a face o manevră de a câștiga teren” sugerează ideea de a avansa în linie dreaptă, fără deviaţii – adică de a se deplasa „drept” înainte. Cuvântul DREPT are 5 litere, începe cu DRE și exprimă exact această acţiune de a avansa sau de a câştiga teren printr‑o mişcare directă."
,True,Barcă folosită la inundaţii,ARCA,ARCA,"Clue: „Barcă folosită la inundaţii” se referă la o barcă legendară ce a salvat viețile în timpul unui potop. În limba română, cuvântul „arca” desemnează nava mare (arca lui Noe) construită pentru a rezista unei inundații. „ARCA” are exact 4 litere și începe cu „ARC”, conform indiciului."
,False,Obiectiv de telescop (pl.),ASTRI,ASTRE,"În limba română, ""obiectiv de telescop"" poate fi înţeles ca scopul sau ținta pentru care se foloseşte telescopul, adică obiectele astronomice pe care le observă. Cele mai comune obiecte ale unui telescop sunt stelele, iar forma lor la plural este „astre”. Cuvântul are exact 5 litere și începe cu „AST”, respectând astfel indiciul oferit."
,True,Firav la trup!,IRA,IRA,"Indicația oferită de indiciu este clară: răspunsul trebuie să aibă 3 litere și să înceapă cu „IRA”. În limba română singurul cuvânt care îndeplinește exact aceste condiții este „IRA”. În plus, în sens figurat „ira” (furia) poate fi percepută ca o stare fragilă, „firavă”, ce poate afecta corpul – de aceea, în contextul unui joc de cuvinte, „Firav la trup!” poate sugera această stare interioră. Astfel, răspunsul corect este IRA."
,True,O vorbă şoptită,ALO,ALO,"Clue – „O vorbă şoptită” – sugerează un interjecţion scurt, rostit în șoaptă pentru a atrage atenţia. În limba română interjecţia „alo” este folosită în mod obișnuit în situaţii în care se spune pe corrent în voce joasă (de exemplu la telefon sau când începi o discuție discretă). Este exact un cuvânt de trei litere care începe cu „ALO”, respectând astfel indiciul oferit."
,False,Umblări de colo pînă colo,FOIRI,FOIER,"În limba română cuvântul „foier” desemnează o bucată de hârtie subțire, de obicei folosită pentru a întinde sau a acoperi suprafețe; prin extensie, „foier” poate sugera mișcarea hârtiei de la o coloană la alta, adică „umblări de colo pînă colo”. Astfel, cuvântul respectă indicele de 5 litere și începe cu „FOI”."
,True,Succesiune rămasă în pronunţare.,ETC,ETC,"În limba română, ""etc"" este forma prescurtată a expresiei latine ""et cetera"", folosită pentru a indica că o succesiune de elemente continuă, dar nu este enumerată în totalitate – adică o ""succesiune rămasă în pronunţare"". Are exact 3 litere și începe cu secvența cerută ""ETC""."
,True,Alunecă iarna pe zăpadă,BOB,BOB,"În limba română, „bob” este termenul folosit pentru o săniuță mică cu care copiii alunecă pe zăpadă iarna. Definiția „Alunecă iarna pe zăpadă” descrie exact acest obiect. Cuvântul are 3 litere și începe cu „BOB”, respectând indiciul dat."
,False,Numai tras afară îşi arată secretele,SERTAR,SERIOS,"Cuvântul are 6 litere și începe cu SER, conform indiciului. În sens larg, „serios” descrie persoana care, atunci când este pusă în situaţia de a „trage afară” (adică de a se deschide, de a vorbi sincer), îşi arată secretele. Astfel, definiţia metaforică „Numai tras afară îşi arată secretele” poate fi asociată cu starea de seriozitate – doar în acea stare se dezvăluie adevărurile ascunse."
