rationale_score,match,clue,answer,prediction,rationale
,False,Darul începutului de an,TORT,BAGHETA,"Bagraia de Anul Nou este un dar tradițional dat la începutul anului, simbolizând speranța în un an nou plin de fericire și noroc. Astfel, 'bagheta' este cel mai probabil 'darul începutului de an'."
,False,Lovitură din faţa porţii,CIOc,GOL,"Lovitura din fata porţii se refera la acţiunea de a lovi mingea în gol, adică fără ca portarul să aibă posibilitatea de a o întoarce. GOL este rezultatul când mingea trece dintre poarta de gol, aducând punctaj echipei care a lovit mingea."
,False,Schimbare de atitudine,PORT,CONVERSATIE,"Schimbarea de atitudine poate referi la o discuție sau conversație între două persoane, în care fiecare își exprimă opinia sau sentimentele, ceea ce duce la o modificare a percepției sau a comportamentului. Prin urmare, CONVERSATIE este cel mai probabil răspuns adecvat pentru această definiție."
,False,Tratate de dermatologie (sg.),RAIoASA,LEZIUNE,"Tratate de dermatologie se referă la afecțiuni sau boli ale pielii. Leziunea este un termen general în medicină care se referă la o rană sau prejudiciu adus pielii sau țesuturilor organice. Prin urmare, 'lezune' este cea mai potrivită răspuns pentru tratatele de dermatologie în formă singulară."
,False,Principiu convingător,CREZ,ARGUMENT,"Un principiu convingător înseamnă un argument solid, un exemplu care demonstrează sau susține ceva. Cuvântul argument se potrivește cel mai bine acestei definiții, reprezentând ideea de bază sau rațiunea care susține o afirmație sau o concluzie."
,False,Ruj roşu!,Rj,LAC,"Rujul roșu este un produs de bela de înaltă calitate folosit de obicei pentru muștiuc. Lacul de ruj este constituția chimică și sfărâmatele de pigment care dau tonul roșu caracteristic. Astfel, 'LAC' este cel mai probabil răspuns pentru 'Ruj roșu'."
,False,Rămas în urma războiului,LES,RUINA,"Rămâseri în urma războiului se referă la distrugerile și pagubele cauzate de conflict, adică la ruine. Ruina înseamnă o clădire sau o structură a cărei starea de conservare este precară, fiind în mare parte distrusă, adică sfârșitul sau rezultatul dezastruos al războiului."
,False,Unu tras pe roată!,UO,UNU-LATRINĂ,"Expresia 'unu tras pe roată' este o aluzie umoristică la unitatea de măsură 'unu-latrină', care reprezintă cantitatea de o patrată de WC. Aceasta expresie face legatura intre cifra unu si o aparatură sanitara, citata pe roata unui sanitaret."
,False,Emisiune radiofonică,AUDIo,EMITERE,"O emisiune radiofonică se referă la un program difuzat de o post de radio. Cuvantul EMITERE desemneaza actul de a transmite semnale radio de la un post de radio, deci este cel mai potrivit raspuns pentru aceasta indire."
,False,Depuse la vedere!,DE,INFAȘTATE,"Depuse la vedere înseamnă ca cele depuse sunt expuse în mod vizibil sau la vedere. În acest context, INFAȘTATE, care înseamnă expuse sau arătate, este cel mai potrivit pentru a desemna un astfel de stadiu."
,False,Belea curată,PAS,BRUIA,"Identificarea celui mai potrivit raspuns pentru 'Belea curata' necesită analiza cuvintelor cheie 'belea' și 'curată'. În acest context, 'belea' se referă la un instrument folosit la curățare, în special la o scoabă din material flexibil, cum ar fi pielea, folosită pentru a curăța încălțămintea. Cuvântul 'curată' înlocuit cu această înțelegere ne conduce către un concept legat de curățarea sau de curăția adusă de acest instrument. Prin urmare, cel mai probabil răspuns este 'BRUIA', care înseamnă scoabă și este folosită pentru a curăța încălțămintea, aliniindu-se perfect cu înțelesul de 'belea curată' din enunț."
,False,In răsucit pentru funii!,NI,INTORS,"Când este folosită cu sens metaforic, expresia 'în răsucit' sugerează o acțiune de întindere sau de formare într-o anumită direcție. 'Funii' este un alt termen pentru funii sau cizme. Prin urmare, soluția cel mai probabilă este că este vorba despre ceva care este răsucit sau întors în procesul de realizare a funiilor. INTORS înseamnă întors și este legat direct de procesul de pentrușit a funiilor. Deci, INTORS este cea mai potrivită răspuns pentru această enigmă."
,False,Cursă cu mers accelerat,RaID,ALERGAJ,"Expressia 'mers accelerat' indică faptul că cursa are loc la un ritm rapid și intens. Cuvântul 'alergaj' se referă la o cursă sprinter, unde participanții alergă cu viteza maximă posibilă. De aceea, 'alergaj' este cel mai potrivit răspuns pentru această definiție."
,False,Plătiţi la lichidare,ASASINI,DATORII,"Expresia 'Plătiţi la lichidare' se referă la obligații sau datorii care trebuie să fie achitate la un anumit moment. Cuvântul 'datorii' acoperă această idee, deoarece reprezintă bani sau favoare datorate către alte persoane sau organizații și care trebuie lichidate sau plătite."
,False,Loc... amenajat la ospiciu!,IcI,GOL,"Clue-ul face referire la un loc care este amenajat sau pregătit într-un fel specific pentru un ospiciu. În acest context, 'gol' este cel mai probabil răspuns, deoarece un ospiciu este un loc unde pacienții sunt abandonați sau lasați de oamenii din jurul lor, în sens figurat fiind un loc 'gol' de atenție și îngrijire. Ospiciul este asociat cu sfârșitul vieții și lipsa de îngrijire adecvată, deci 'gol' descrie cel mai bine starea unui astfel de loc."
,False,Absent la discuţii,TACUT,INABSENTIA,"Expresia 'absent la discuții' se referă la ceva care are loc sau este valabil în absența unui participant sau a unui implicat. În jurisdicții, termenul 'in absentia' este folosit pentru a indica procesul sau acțiunile întreprinse atunci când persoana respectivă nu este prezentă. Deci, 'INABSENTIA' este răspunsul cel mai probabil pentru această definiție, deoarece reflectă idea generală de activitate sau situație care are loc în lipsa cuiva, lucru care se potrivește foarte bine cu 'absent la discuții'."
,False,Mulţime separată,CEATa,STOFĂ,"Termenul 'mulţime separată' se referă la o cantitate sau colecţie de lucru sau obiecte. Stofa, în contextul istoric al termenului, se referă la o cantitate de produs de tip stofă, care era furajerit sau separată pentru un anumit scop sau utilizator. Astfel, 'stofă' corespunde cel mai bine sensului de 'mulţime separată' în acest context."
,False,Cu haina pe el în casă,UMERAS,NAIV,"Expresia 'cu haina pe el în casă' este o expresie idiomatică în română care se referă la o persoană naivă sau lipsită de suspiciune. Astfel de persoane tind să se las ușor impresionate sau influențate de alții, fără a se gândi la consecințe. Prin urmare, cel mai probabil sens al acestei referiri este 'naiv', deoarece sugerează faptul că persoana este prea conștiincioasă sau de încredere, asemănător cu ideea de a purta haina pe el chiar și în casă, fără a se face griji sau fără a fi prudent."
,False,O chestie care te luminează,BEC,IDEU,"O chestie care te luminează face referire la o idee sau o idee luminată, adică o idee bună sau un concept inovator care 'te luminează', adică te face să te gândești sau să reacționezi pozitiv. IDEU este un termen în limba română care înseamnă limpede o idee bună sau un concept inovator."
,False,O noapte lungă (masc.),POLAR,SAUMA,"Substantivul de gen masculin 'sauma' înseamnă o oprire sau o pauză, adesea utilizat în contextul unei perioade de odihnă mai lungă sau a unei nopți lungi în tradiții culturale precum cea islamică, unde se îmbină spiritualitatea și odihna. Astfel, 'sauma' poate reprezenta metaforic o 'noapte lungă' sau o perioadă de odihnă și contemplare, ceea ce corespunde cu semnificația dată de această expresie."
,False,Face o introducere vorbind de imagine,FOTO,INTRODUCE,"Clue-ul se referă la o acțiune prin care cineva face o introducere prin care vorbește despre imagine. Aceasta implică acțiunea de a prezenta sau a aduce în discuție o anumită imagine sau temă. Cuvântul 'INTRODUCE' este cel mai probabil răspuns, deoarece implică faptul că cineva face o intrare sau începe să spele despre o imagine sau un subiect."
,False,E vremea unei istorii,ERA,TIMP,"Frasa 'E vremea unei istorii' sugereaza o perioada sau un moment corespunzator pentru a spune o poveste sau a privi in spate spre evenimente trecute. In acest context, cuvintele 'vremea' si 'istorie' se refera la TIMP, adica la durata sau momentul in care se intampla ceva."
,False,Mioara e dragostea lui,CIOBAN,PUI,"Mioara este un nume afectuos pentru o fatita, si dragostea lui se refera la dragostea pe care o are pentru fatita respectiva. Deci, PUI, care este un cuvant afectuos pentru baietie, este probabil raspunsul cel mai potrivit, ca echivalent masculin pentru 'mioara'."
,False,Admiteri grele,RABDARI,ZBORURI,"Clashul 'Admiteri grele' se refera la zboruri care au loc doar la anumite intervale de timp - de obicei, la o perioada mai lunga - spre deosebire de zborurile regulate. Prin urmare, cel mai probabil raspuns la clue este ZBORURI, in sensul de 'zboruri sporadice sau ocazionale'."
,False,Puse la saltea!,LT,ARBATI,"Expresia 'Puse la saltea' este o metaforă care înseamnă să fi fost loviți sau învinși într-o activitate sau competiție. 'Arbăti' se referă la acțiunea de a arunca sau a lovi, care poate fi interpretată în mod figurat ca o învins într-o competiție sau activitate. Prin urmare, 'ARBATI' este un răspuns potrivit pentru această enigmă."
,False,Face să-şi piardă culoarea,CLOR,DESȚIEC,"Clauza 'face să-şi piardă culoarea' sugerează un proces în care se elimină sau se modifică culoarea ceva ceva. Procesul de decolorare sau decolorarea implică pierderea culorii originale a unui obiect sau materialelor. DESȚIEC, care înseamnă procesul de decolorare sau alblanșare, este termenul cel mai probabil care cuprinde această înțelegere, deoarece se referă exact la acțiunea de a face să dispară culoarea prin intermediul unei substanțe chimice sau a unui proces."
,False,Mâna băgată-n foc,ARSA,CURAJ,"Expresia 'mâna băgată-n foc' se referă metaforic la atitudinea curajoasă, dispunerea de a face sacrificii sau a înfrunta provocări mari. Cine are 'mâna băgată-n foc' este considerat curajos, dispus să își asume riscuri sau să lupte pentru ceva ce consideră important. Prin urmare, CURAJ este cel mai potrivit răspuns pentru această definiție."
,False,Dă dovadă de lipsă a calităţii,REA,IPOTETIC,"Cluza sugereaza ceva care este doar aparent sau supozitor, nu real. Un termen potrivit este IPOTETIC, care descrie ceva care exista doar in teorie sau presupunere, fara a fi deja probat sau realizat. Acesta corespunde a fi lipsit de calitate, in sensul de a nu fi substantiat sau confirmat."
,False,Vine mâine după ea.,IERI,URMEAZA,Exprimarea 'vine mâine după ea' sugerează că cineva vine în urma sau un timp mai târziu după o anumită persoană sau eveniment. Cuvântul 'urmează' transmite exact această idee de a veni după sau în urma cuiva sau a ceva.
,False,A acţiona cu detaşare,TRANSA,ACŢIONA,"Frasa 'a acţiona cu detaşare' înseamnă a acţiona sau a lua măsuri într-o manieră distanţată, fără a fi prea implicat emoţional. Cuvântul 'ACŢIONA' înseamnă a lua măsuri sau a acţiona, fără a implica neapărat emoţiile. Deci, ACŢIONA este cel mai potrivit răspuns pentru această expresie."
,False,Trage datorită muşchilor lui,REN,PISTOL,"Mușchii lui se referă la mușchii de mână sau șoaptă, care sunt folosiți pentru a trage un pistol. Deci, cel mai probabil răspuns este PISTOL, deoarece trage datorită mușchilor lui indică acțiunea de trageriă a unui pistol folosindu-se mușchii de mână."
,False,Unu cu covrig în coadă!,UO,BRAZA,"Expresia 'unu cu covrig în coadă' este o referire familiară la o situație în care cineva fusese pedepsit sau reprimat. Cuvântul 'braza' are sensul figurat de a fi reprimat sau pedepsit, sugerând că persoana în cauză a fost pusă într-o situație dezavantajoasă sau constrânsă, de unde și ideea de a fi 'în coadă', adică într-o situație de urmărire sau urmărire a unei consecințe."
,False,Pus pe fugă,ATLET,SCAPAT,"Exprimarea 'pus pe fugă' inseamna ca cineva a fost calculat sa scape sau a reusit sa evite capturarea. Deci, SCAPAT este cel mai potrivit raspuns pentru a descrie o persoana care a evitat capturarea prin fugire."
,False,Face semn la obraz,RID,DOICESĂ,"Exprimarea 'a face semn la obraz' se referă la comportamentul unei persoane care critică, judecă sau tratează pe cineva într-un mod înfățișat, adesea cu intenții negative sau provocatoare. Doicesă este un termen folosit pentru o femeie care se comportă într-un mod asemănător, adesea într-un ton de critici sau judecăți înfățișate. Prin urmare, doicesă este cel mai probabil răspuns cu sensul acestei expresii."
,False,Meseria lor rămâne... de căruţă,ROTARI,CIORAPI,"Clauza 'Meseria lor rămâne de căruţă' sugerează o ocupație veche și tradițională. CIORAPI este meseria de fierărit și confecționare a sculelor și obiectelor din fier, inclusiv uneltele și piesele de pe căruțe, care erau și rămân meserii importante legate de menținerea și repararea căruțelor. Deci, CIORAPI este cel mai probabil răspuns potrivit pentru această enigmă."
,False,Se încing la horă,ITARI,CĂLDĂRĂMĂI,"Expresia 'Se încing la horă' face referire la oamenii care se încing din plăcere sau se distrează în timpul unei întâlniri de horă. Căldărămaii este un termen folosit pentru a desemna persoanele care se află într-un astfel de mediu încălzit și prietenos, adică oamenii care se distra sau se bucură în timpul unei activități sociale, cum ar fi o ceată într-o grânărie sau la o sărbătoare. Prin urmare, 'Căldărămaii' este cel mai potrivit răspuns pentru această dovadă."
,False,Sub acoperire... face faţă agenţilor,CROM,INFORMATIV,Clue-ul 'Sub acoperire... face faţă agenţilor' sugerează că vorbim despre cineva care lucrează sub acoperire în serviciul secret sau cariere similare. Cuvântul 'informativ' este asociat cu activități de informații și se potrivește perfect cu ideea de a face față unor agenți în secret.
,False,Lovituri venite de jos în sus,UPERCUTURI,CLEIȘTE,"Cuvantul 'cleiște' inseamna loviturile sau impactul venit de jos in sus, lucru care poate face referire la o serie de actiuni precum o lovire sau o actiune de spargere raspandita in limbajul curent. Este posibil sa fie vorba despre o referinta la un context fizic sau metaforic unde impacterul sau originea este de jos."
,False,Un ansamblu de facultăţi,MORAL,UNIVERSITATE,"O universitate este un ansamblu de facultăți și catedre care își unesc eforturile pentru a asigura educația în domenii variate de studiu. Prin urmare, expresia 'un ansamblu de facultăți' se referă cel mai probabil la o universitate."
,False,Plimbatul cu familia,ROIT,PLIMBARE,"Clauza 'Plimbatul cu familia' se refera la activitatea comună de a merge împreună în aer liber, de obicei pentru recreere și pentru a se bucura de timpul petrecut împreună. Cuvântul 'plimbare' este cel mai potrivit pentru a descrie o activitate în care o persoană merge, deseori la pas, în aer liber, și în acest caz, face acest lucru împreună cu familia. Acest termen cuprinde o varietate de activități, cum ar fi plimbările în parc, admirarea naturii sau pur și simplu umblarea în jurul unui loc, fără un scop specific, împreună cu membrii familiei."
,False,A lucra la definitivat,ELABORA,TUNUIT,"A lucra la definitivat inseamna a se ocupa intensiv cu o activitate pana la atingerea unui rezultat final, perfect sau terminat. TUNUIT reprezinta fiinta lucrata intr-o maniera completa si finisata, adica terminata perfect. Deci, TUNUIT este raspunsul cel mai potrivit pentru aceasta clauza."
,False,Nuia!,DA,STRAMB,"În limbajul popular, cuvântul 'stramb' este folosit pentru a descrie o nuia sau o stâlpie lungă și subțire, care poate fi utilizată pentru a bate sau a băga la picioare animale, de exemplu. Astfel, ceea ce poate fi interpretat ca o cerere de a bate sau de a însemna cu o astfel de nuia într-un limbaj non-verbal, se traduce cel mai probabil prin cuvântul 'stramb'."
,False,Cărare pe mijloc!,RA,CANDAR,"Cărare pe mijloc poate însemna un drum sau un traseu care trece prin mijlocul unei locații sau teren. Cândarul este un drum îngust sau un traseu care unește două locuri. Prin urmare, candar este cel mai probabil răspuns pentru această enunțare a încercării."
,False,A face o manevra de a câştiga teren,DRENA,AVANSAT,"Exprimarea 'a face o manevra de a câştiga teren' arată că cineva a luat o măsură pentru a progresa sau a obține un avantaj. În acest context, cuvântul 'avansat' indică că cineva a avansat sau a făcut un pas înainte, adică a câștigat teren."
,False,Barcă folosită la inundaţii,ARCA,BARJĂ,"Barca folosită la inundații este o barjă mare, stabilă și cu capacitate mare de încărcare, care poate fi folosită pentru transportul de persoane sau de mărfuri în zone inundate. Barja este cel mai potrivit cuvânt pentru descrierea unei astfel de bărci, deoarece este robustă, neprofundă și poate naviga în ape cu curent mare sau turbiditate ridicată."
,False,Obiectiv de telescop (pl.),ASTRI,OCULARE,"Obiectivul de telescop se referă la partea aflată în fața telescopului, prin care intră lumină. Însă, în contextul clădirii oculare (pl.), aceasta se referă la lentilele aflate în partea din față a telescopolor, care se numesc ocular. Acestea sunt obiectivele prin care se observe imaginile în telescop."
,False,Firav la trup!,IRA,FRIGORIFER,"Frunzele de varza sunt folosite pentru a face sarmale (trup). Atunci cand sunt tinute intr-un frigorifer, rmân 'firav' (reci). Deci, FRIGORIFER este cel mai probabil raspuns, fiind locul unde se tin frig frunzele de varza."
,False,O vorbă şoptită,ALO,ŞIRUIRE,"O vorbă şoptită înseamnă discuție secretă sau o comunicare confidențială între două persoane sau un grup mic. Ţiruire se referă la un dialog secret sau murmur, fiind astfel cel mai potrivit corespondent pentru ideea exprimată în clauza dată."
,False,Umblări de colo pînă colo,FOIRI,CONE,Doar umblând de colo pînă colo îți poți găsi pe drum conurile necesare unei călătorii demne de acest titlu. Suma totală a tuturor pronumelui persoanei a treia singular masculin înseamnă conul.
,False,Succesiune rămasă în pronunţare.,ETC,REST,"Termenul ""rest"" se referă la ceea ce rămâne în urma unui proces sau acțiune. În acest caz, ""succesiune rămasă în pronunțare"" sugerează ceva care rămâne după ce toate elementele principale au fost exprimate, adică restul, adică ceea ce rămâne."
,False,Alunecă iarna pe zăpadă,BOB,SLĂDĂRAT,"Expresia 'alunecă iarna pe zăpadă' se referă la o persoană care alunecă sau își pierde echilibrul iarna din cauza zăpezii. Astfel de persoane sunt deseori descrise ca fiind slădărați din cauza pierderea echilibrului. Deci, cel mai probabil răspuns este SLĂDĂRAT."
,False,Numai tras afară îşi arată secretele,SERTAR,DEGUNOASIT,"Expresia 'Numai tras afară îşi arată secretele' vine de la proverbul care sugerează ca dezghețând ouăle sau duhunând un vas, se pot descoperi adevăruri ascunse. Astfel, despre cineva care este duhunsit sau dezghețat se poate spune despre el că este DUHUNASIT sau DEGUNOASIT, adică a dezvălui în cele din urmă adevărurile sau secretele sale."
,False,Expunere la masă,ETALARE,FRASMEN,"Expunerea la masa poate referi la modul in care masa este pregatita si aranjata, adica FRASMEN. FRASMEN-ul este partea de sus a unei table sau a unei meciuri de criblare, adica modul in care suprafața este pregătită și prevăzută, ceea ce se potrivește cu expresia 'expunere la masă'."
,False,Imaginea automobiloştilor în afara ţării,RO,EMIGRANTI,"Imaginația automobilori în afara țării sugerează oameni care au părăsit țara lor, adică emigranți. Aceștia pot fi persoane implicate în industria automobilelor care au decis să emigreze."
,False,Ne vine aproape bine,INTIM,NEAPLACUT,"Expresia 'ne vine aproape bine' sugerează o situație sau o persoană care provoacă o reacție negativă, deși nu extrem de puternic. Neapărat este adesea folosit pentru a descrie ceva ce nu este plăcut sau care provoacă o reacție de dezaprobare ușoară, ceea ce face ca NEAPLACUT să fie cel mai potrivit răspuns în acest context."
,False,Aflată la capătul lumii,APOCALIPSA,LIMBA,"Cluul ""Aflată la capătul lumii"" se referă la expresia idiomatică ""vorbi la limba"", care înseamnă a vorbi amplu sau a vorbi la infinit, la capătul lumii. De asemenea, ""limba"" poate însemna capătul sau partea extremă a ceva. Prin urmare, cel mai probabil, la capătul lumii indică expresia idiomatică legată de vorbire, și ""limba"" este răspunsul cel mai potrivit."
