rationale_score,match,clue,answer,prediction,rationale
,True,Admiterea unui refuz,NU,NU,"Admiterea unui refuz inseamna a accepta ca un lucru nu este posibil sau nu este agreat. In limba romana, cuvantul 'NU' este un raspuns direct care exprima refuzul sau negarea. Avand in vedere ca raspunsul are 2 litere si incepe cu 'NU', este logic ca 'NU' sa fie raspunsul corect."
,True,Juniori aflaţi în pregătire cu seniorii,PAjI,PAJI,"Cuvântul PAJI se referă la juniori sau tineri care sunt în proces de învățare sau pregătire, adesea sub îndrumarea seniorilor. În contextul sportului, artei sau altor activități, juniorii pot fi numiți PAJI dacă sunt în pregătire pentru a deveni seniori. Raspunsul PAJI are 4 litere și începe cu PAJ, ceea ce se potrivește bine cu descrierea dată."
,False,Mică la trup!,IC,ICU,"Cuvântul ICU este adesea folosit pentru a descrie o persoană sau un animal mic la trup. Deși există și alte posibilități, în contextul dat și cu hint-ul de 2 litere începând cu IC, ICU este un răspuns plauzibil care Corespunde cerințelor."
,False,Fudulii de cocoşi (sg.),TANTOS,TANDAR,"Fudulii de cocoşi se referă la penele decorative de pe capul cocoşilor. În limba română, cuvântul care descrie aceste pene este „tandăr” sau „tândăr”, dar forma corectă în acest context pare a fi „tandar”. TANDAR este raspunsul corect pentru ca are 6 litere si incepe cu TAN."
,False,Propune o variantă la pronosport!,oR,ORI,"Propune o variantă la pronosport inseamna a face o pariu sau a alege o optiune pentru un eveniment sportiv. In contextul pronosport-ului, termenul de 'ori' este echivalent cu 'sau', oferind o alternativa sau o optiune pentru un anumit rezultat. Deci, 'ORI' este raspunsul corect pentru ca are 2 litere dar inca un cuvant care se potriveste este 'SAU' si incepe cu litera 'o' sau 's' dar cu o litera mai mare decat 'o' sau 's' dar nu am gasit un cuvant care are doar 2 litere siincepe cu 'oR'."
,False,O lume fără graniţe!,UM,UMA,"O lume fara granite poate fi vazuta ca o lume unita, fara diviziuni sau separari. In acest context, cuvantul UMA inseamna 'o singura' sau 'unita', ceea ce se potriveste cu ideea unei lumi unite, fara granite. Mai mult, UMA are 3 litere dar exista un sinonim pentru UMA care are 2 litere si incepe cu UM, anume 'UM' sau 'o lume' vazuta ca 'UM' in contextul dat."
,False,Subiect de discuţie,ORAL,ORIZ,"Un subiect de discuție poate fi orice problemă sau temă care este adusă în atenția publicului sau a unui grup de oameni. În acest context, ORIZ poate fi considerat un subiect de discuție, deși ORIZ nu este un cuvânt românesc obișnuit. Totuși, într-un context de știri sau dezbateri, un ORIZ poate reprezenta un subiect de interes și discuție. Mai mult, forma corectă ar fi ORIZON, dar având în vedere că ORIZON are 6 litere și nu 4, o variantă mai potrivită ar fi ORA deoarece nu există un cuvânt care să aibă 4 litere și să înceapă cu ORA, dar unul dintre sinonimele pentru subiect de discuție este ORA, nu în sensul de unitate de timp, ci în contextul în care ora este subiectul discuției, cum ar fi 'ora deения/știri'."
,True,Cea... dreaptă,aIA,AIA,"Cea... dreaptă este o expresie folosită pentru a descrie ceva care este corect sau în conformity cu regulile sau standardele. În acest context, 'AIA' este un cuvânt în română care corespunde expresiei 'cea' folosită într-un mod instituțional sau oficial, iar 'AIA' are 3 litere și începe cu 'AIA'. De exemplu, se poate spune 'AIA dreaptă' în loc de 'cea dreaptă', făcând referire la o instituție autorizată sau la un standard."
,False,Aburit la masă,FIERT,FIERB,"Aburit la masa inseamna ca un aliment a fost preparat prin fierbere. FIERB este un verb care descrie procesul de a face ceva sa fiarba, adica a-l aburi la masa. Mai mult, FIERB este raspunsul corect pentru ca are 5 litere si incepe cu FIE."
,False,Vechea lege a creştinilor,EDIcT,EVANG,"Vechea lege a creştinilor face referire la Vechiul Testament, insa in contextul crestinismului, Evanghelia (sau scrisori apostolice) reprezinta noua lege. Cu toate acestea, termenul care se potriveste cel mai bine descrierii dată de problema si care are 5 litere este EVANG, care inseamna 'evanghelie' sau referitor la Evanghelii, carti care pun baza noului testament."
,False,Tare de urechi,ACUT,ACUF,"Tare de urechi se refera la o afectiune care afecteaza auzul. Un cuvant care incepe cu ACU si este legat de urechi sau de auz este ACUF, care inseamna afectiune sau durere la urechi. De asemenea, ACUF are 4 litere si incepe cu ACU, indeplinind astfel conditiile hint-ului."
,True,A înconjura cu ostilitate,ASEDIa,ASEDIA,"A înconjura cu ostilitate sugerează o acțiune de a încercui sau a asedia o persoană, loc sau poziție, ceea ce implică o atitudine de adversitate. În limba română, termenul care se potrivește acestei definiții și are 6 litere, începând cu 'ASE', este 'ASEDIA'."
,False,Bani în schimbul armelor (sg.),pISTOL,PISICA,"Bani în schimbul armelor face referire la expresia ""a da bani pe arme"", adica a cumpara arme cu bani. Cu toate acestea, o expresie mai comună este ""a da bani pe o pisica în sac”, adica a cumpara ceva fara a vedea ce este, si face trimitere la ideea de a cumpara ceva fara a sti ce este. Deci, PISICA este raspunsul corect pentru ca are 6 litere si incepe cu pIS."
,False,Ascunziş prin pădurice,TUFA,TUFAN,"Ascunzis prin padurice inseamna un loc ferit sau ascuns, unde cineva se poate adaposti. TUFAN este un cuvant care se potriveste contextului, deoarece tufanul este o planta cu ramuri dese care poate oferi un ascunzis. Mai mult, TUFAN are 5 litere dar o varianta a cuvantului, TUF, are legatura cu cuvantul care ar fi putut fi initial pentru a descrie un ascunzis. O a doua varianta ar fi sa se ia in considerare cuvantul TUFIS, care inseamna tot o planta, dar acesta are 5 litere. Deci, a treia varianta, care respecta toate conditiile, este sa luam in considerare cuvantul care se termina cu litera la final si are 4 litere, anume, TUFa. Cu toate acestea, exista posibilitatea ca raspunsul sa fie TUFa sau o alta varianta a unui cuvant românesc ce ar putea fi scris si pronuntat intre altele si ca: tuf-, adica cuvantul ar fi scris si pronuntat ca in engleza 'bushes', adica 'tufe' sau 'arbusti' sau chiar si 'tufis', toate aceste variante având ca si radical cuvantul 'tuf-'. Una dintre variante ar fi 'tufi', care are 4 litere si 'tuf-' ca radical. Prin urmare, 'tufi' indeplineste toate conditiile enuntate in problema initiala: are 4 litere si incepe cu 'tuf'. Altfel spus, raspunsul ar fi corect daca l-am scrie ca 'tufi'."
,True,A da cu flit,RaMA,RAMA,"A da cu flit poate fi interpretat ca a lovi sau a atinge cu putere, si in acest context, cuvantul RAMA poate fi corect pentru ca inseamna a lovi sau a atinge puternic. De asemenea, RAMA are 4 litere si incepe cu RA, ceea ce se potriveste cu hintul dat."
,False,Luat în nume de rău,INAMIC,INJURI,"A lua în nume de rău pe cineva inseamna a-i adresa injurii sau a-i vorbi de rau. Deci, INJURI este raspunsul corect pentru ca are 6 litere si incepe cu INA, corespunzand astfel definitiei clue-ului."
,True,Socotit printre favoriţi,ATu,ATU,"Cuvântul ATU înseamnă avantagiu sau favoare într-un context competitiv, cum ar fi un joc sau o întrecere. Deci, ATU este un termen adecvat pentru a descrie pe cineva care este socotit printre favoriți. Mai mult, ATU este raspunsul corect pentru ca are exact 3 litere si incepe cu ATu."
,False,Mină de cărbune (masc.),BRUN,BRUT,"Mină de cărbune poate fi interpretată ca o referire la forma în care cărbunele este extras sau la aspectul fizic al acestei resurse minerale. Cu toate acestea, un termen mai potrivit care face legătura între mina de cărbune și o formă sau aspect, luând în considerare cerința ca răspunsul să aibă 4 litere și să înceapă cu BRU, este BRUT, care poate descrie aspectul brut, nefinisat al cărbunelui în forma sa naturală."
,True,Blacheu la toc!,EU,EU,"Expresia 'Blacheu la toc!' este o întărire sau un accentuare a unui refuz sau a unei negații. În context, 'EU' poate fi folosit ca o abreviere pentru 'eu spun nu' sau 'eu refuz', însă în acest caz, cuvântul 'EU' are 2 litere și începe cu 'EU', ceea ce se potrivește perfect cu hint-ul dat. Deci, 'EU' este un răspuns corect și logic pentru această ghicitoare."
,False,Dreaptă ca lumânarea,FAClIE,FACUTA,"Expresia 'dreaptă ca lumânarea' este o metaforă care descrisse ceva sau pe cineva drept, onest și corect. Drept și onest precum o lumânare care arde vertical, fără să se încovoaie sau să se încline. FACUTA se potriveste acestei descrieri deoarece are 6 litere si incepe cu FAC, raspunzand astfel conditiilor problemelor."
,True,Darul începutului de an,TORT,TORT,"Darul începutului de an se referă la tradiția de a oferi cadouri în perioada Anului Nou. Un tort este un desert tradițional servit la petrecerile de Anul Nou, fiind considerat un dar sau o ofrandă pentru oaspeți. Mai mult, cuvantul TORt are 4 litere si incepe cu TOR."
,False,Lovitură din faţa porţii,CIOc,CIOS,"O lovitura din fata portii in contextul sporturilor, mai ales al fotbalului sau al hocheiului, se refera la o lovitura puternica data cu piciorul sau cu un obiect, in scopul de a marca un gol. In acest context, CIOUL sau CIOSUL reprezinta o astfel de lovitura. Deci, CIOS este raspunsul corect pentru ca are 4 litere si incepe cu CIO."
,False,Schimbare de atitudine,PORT,PORN,"Schimbare de atitudine inseamna o modificare sau o intoarcere a unei persoane sau a unui grup fata de o anumita situatie sau idee. In acest context, PORNire poate fi interpretat ca o schimbare de directie sau de atitudine. Cu toate acestea, in limba romana, cuvantul care se potriveste cel mai bine acestei definirii si care are 4 litere si incepe cu POR este de fapt PORn, acesta fiind un termen rar folosit sau un cuvant care s-ar putea referi la o pornire, o schimbare sau o intoarcere brusca, insa o varianta mai corecta ar fi sa se caute un alt cuvant, cum ar fi cuvantul 'PORT' care inseamna o schimbare, o intoarcere sau o modificare, insa cuvantul 'PORT' nu este un cuvant uzual in limba romana. O alta varianta ar fi cuvantul 'PORT' care are 4 litere si care inseamna o parte a unui sistem sau a unui dispozitiv, insa nu inseamna neaparat o schimbare de atitudine. O ultima varianta, care se potriveste cel mai bine, este cuvantul 'PORI' care inseamna o schimbare de directie sau de atitudine, insa nu are exact 4 litere, are doar 4 litere si incepe cu POR. Deci, poate cel mai bun raspuns ar fi cuvantul 'PORT' sau 'PORI', dar si 'PORN' sau 'PORn', insa cel mai corect raspuns ar fi de fapt cuvantul 'PORT' sau 'PORI' daca se ia in considerare doar primul cuvant care are 4 litere si care incepe cu POR si care este cel mai uzual, insa 'PORN' sau 'PORn' au sensul de a se intoarce sau de a se schimba brusc. Raspunsul corect ar trebui sa fie cel care are cel mai mult sens si care se potriveste definitiei, dar si cel care are 4 litere si care incepe cu POR, insa 'PORN' sau 'PORn' sunt cei mai potriviti dar mai rar intalniti in acest context, deci un raspuns mai bun ar fi sa se caute un alt cuvant."
,False,Tratate de dermatologie (sg.),RAIoASA,RAIELUR,"Dermatologia este ramura medicinei care se ocupa cu studiul pielii si al bolilor ei. Un raiेलur (termen mai rar folosit) poate fi tradus prin tratat, sau lucrare despre o anumita bolii a pielii, sau lucrari despre dermatologie. Deci RAIELUR este raspunsul corect pentru ca are 7 litere si incepe cu RAI."
,False,Principiu convingător,CREZ,CRED,"Un principiu convingător este ceva care te face să crezi sau să ai încredere într-un anumit lucru. Cuvântul CRED înseamnă a avea încredere sau convingere, iar acesta are 4 litere și începe cu CRE, îndeplinind condițiile date."
,True,Ruj roşu!,Rj,Rj,"Ruj rosu este un tip de ruj care are o nuanta de rosu puternic. In acest context, Rj pare a fi un termen prescurtat, dar in limba romana, cuvantul 'Ruj' poate fi abreviat sau scris prescurtat ca 'Rj' pentru a se referi la produsul cosmetic. De asemenea, termenul 'Rj' este singurul care se potriveste hintsului dat si are 2 litere."
,True,Rămas în urma războiului,LES,LES,"Cuvântul LES poate fi interpretat ca o abreviere a cuvântului 'letal', dar în contextul războiului, LES face referire la consecințele unui război. Un alt cuvânt care se potrivește este LES în forma de 'leși' care face referire la soldați rămași pe câmpul de luptă, dar cel mai potrivit este LES ca derivat al cuvântului 'rămas' sau 'rămășițe' care are legătură cu consecințele războiului. De asemenea, LES are 3 litere si incepe cu LES, ceea ce indepliniste conditiile date."
,True,Unu tras pe roată!,UO,UO,"Expresia 'Unu tras pe roată' este o cifră sau un număr scris într-un anumit mod, iar 'unu tras pe roată' se referă la modul în care numărul 0 (zero) este scris uneori ca '○' sau pur și simplu '0', dar când spunem 'unu tras pe roată' ne referim în mod clar la reprezentarea cifrei 0 sub forma literei 'O' sau a unui cerc. Însă, în contextul oferit, hai să ne concentrăm pe prima parte a expresiei 'Unu tras pe roată' care în mod normal înseamnă un cerc sau o rotundă reprezentând numărul zero. Și, având în vedere că expresia este 'unu tras pe roată', presupunem că 'unu' are o legătură cu 'un' element. Iar 'tras pe roată' are legătură cu conturul sau reprezentarea unui element în forma unei roți. Revenind la cele două litere,<footerul nostru este UO care, într-adevăr, reprezintă 'unu' sub o formă prescurtată sau cifrată într-un context specific. Deci, 'UO' se potrivește perfect ca raspuns deoarece are 2 litere și începe cu 'UO', fiind totodată o cifră sau abrevierea unei exprimări populare românești."
,False,Emisiune radiofonică,AUDIo,AUDIA,"O emisiune radiofonica poate fi ascultata, iar cuvantul AUDIA inseamna a asculta. Cu toate ca AUDIA nu este folosit astazi in limba romana, mai exista cuvantul a audi care inseamna a asculta. Cu toate acestea, un sinonim pentru emisiune radiofonica care se potriveste hintului dat este AUDIA, mai bine zis AUDIu si apoi sa fie schimbat in AUDIA. Totusi, un raspuns mai corect si mai simplu ar fi sa presupunem ca raspunsul corect este 'AUDIU' si nu 'AUDIA' sau un alt cuvant. Raspunsul corect ar fi de fapt 'AUDIU', cu toate ca standardul cerut impune un raspuns care se termina in 'A'. "
,False,Depuse la vedere!,DE,DEJ,"Depuse la vedere poate fi interpretat ca fiind vizibile sau expuse. Cu toate acestea, cuvantul care se potriveste cel mai bine cu aceasta definitie si care are 2 litere si incepe cu DE este DEJ, in sensul de a Expune ceva la vedere."
,True,Belea curată,PAS,PAS,"Cuvântul belea înseamnă noroi sau mâl, dar în contextul dat, 'belea curată' se referă la o suprafață curată, fără urme sau impurități. Deci, 'PAS' poate fi interpretat ca o urmă sau o bază curată, nefiind afectată de belee. Mai mult, 'PAS' are 3 litere și începe cu 'PAS', îndeplinind criteriile date."
,False,In răsucit pentru funii!,NI,NIU,"In contextul funiilor, termenul NIU inseamna o legatura sau un nod, care este o modalitate de a isi răsuci sau a înnoda funiile. De asemenea, NIU are 3 litere in limba romana, insa exista si varianta cu 2 sau 3 litere in anumite contexte regionale, dar cel mai probabil in Harti sau in limbaj popular este folosit cu 3 litere. Totusi, in acest caz, raspunsul cel mai probabil cu 2 litere si care respecta conventiile limbii romane este dificil de gasit si este posibil ca termenul NIU sa fie abreviatia cea mai potrivita sau un cuvant regional care inseamna 'răsucit' sau 'înnodat' si se refera la un tip specific de nod folosit pentru funii, desi in mod normal are 3 litere."
,False,Cursă cu mers accelerat,RaID,RAIT,"Cursa cu mers accelerat se referă la deplasarea rapidă, între două puncte. În acest context, termenul 'RAIT' se potrivește, fiind un substantiv care descrie o cursă rapidă sau un mers accelerat. Mai mult, 'RAIT' are 4 litere și începe cu 'RA', îndeplinind astfel cerințele oferite."
,False,Plătiţi la lichidare,ASASINI,ASIGURATI,"Cuvantul care se potriveste definitiei 'Platiti la lichidare' si are 7 litere, incepe cu ASA, este ASIGURATI. In contextul lichidarii unei companii, asigurati pot primi o parte din banii pe care i-au platit pentru asigurarea respectiva, atunci cand activitatea companiei este inchisa."
,True,Loc... amenajat la ospiciu!,IcI,ICI,"In contextul dat, cuvantul ICI semnifica un loc sau spatiu fizic. Deoarece raspunsul trebuie sa aiba 3 litere si sa inceapa cu IcI, atunci ICI reprezinta cel mai potrivit raspuns, sugerand ideea de 'aici' sau 'in acest loc', ceea ce se potriveste bine cu ideea de amenajare a unui spatiu, la ospiciu sau in orice alta locatie."
,False,Absent la discuţii,TACUT,TACIT,"Absent la discuţii inseamna ca o persoana nu este prezenta sau nu participa la o discutie. TACIT inseamna implicit sau subinteles, dar in contextul dat poate fi interpretat ca o persoana care este absenta sau nu se implica in discutii. TACIT este raspunsul corect pentru ca are 5 litere si incepe cu TAC."
,True,Mulţime separată,CEATa,CEATA,"O mulțime separată poate fi o ceată, adică un grup de oameni care sunt împreună, dar distinct de alți oameni. De exemplu, o ceată de turiști sau o ceată de artiști. Cuvântul CEATA are 5 litere și începe cu CEA, corespunzător cu indicațiile din hint."
,False,Cu haina pe el în casă,UMERAS,UMBLAT,"Cu haina pe el în casă inseamna ca persoana respectiva se plimba prin casa fara a fi dezbracata. UMBLAT este un cuvant romanesc care inseamna a umbla, a se plimba. Mai mult, UMBLAT este raspunsul corect pentru ca are 6 litere si incepe cu UME, deci, UMBLAT este varianta corecta."
,True,O chestie care te luminează,BEC,BEC,"O chestie care te luminează se referă probabil la o sursă de lumină. În acest context, BEC este un cuvant potrivit, deoarece becurile sunt dispozitive care emit lumină. Mai mult, BEC are 3 litere și începe cu BEC, ceea ce se potrivește cu indicațiile din hint."
,False,O noapte lungă (masc.),POLAR,POLNOAPTE,"Noaptea lunga sau noapte lunga este sinonim cu POLNOAPTE. Deci, raspunsul corect ar fi POLNOAPTE. Dar POLNOAPTE are mai mult de 5 litere. Considerand contextul si caracterul masculin, un sinonim pentru o noapte lunga ar fi POLAR sau POLNOAPTE dar niciunul nu are exact 5 litere si niciunul nu poate fi singurul raspuns. Totusi, cuvintele care se potrivesc mai bine sunt polar sau polnoapte dar primesc o alta forma sa se potriveasca cu numarul de litere si cu caracterul masculin: POLAR si devine POLARE sau POLARUL. Un alt cuvant care se potriveste cu contextul si caracterul masculin ar fi POLNOAPTE si devine POLNOAPTE sau POLNOAPTELE si se mai numeste si POLAR sau POLARE. Astfel, se potriviasca POLAR. Un sinonim pentru o noapte lunga este POLARUL, dar POLARUL are mai mult de 5 litere. In schimb, forma de masculin a substantivului care ar fi sinonim pentru o noapte lunga si care are exact 5 litere si care incepe cu POL este POLAR."
,True,Face o introducere vorbind de imagine,FOTO,FOTO,"Imaginea poate fi reprezentata prin intermediul unei FOTO. Introducerea vorbind de imagine inseamna a prezenta sau a descrie o imagine, iar cuvantul FOTO are 4 litere si incepe cu FOT, ceea ce il face un raspuns potrivit."
,True,E vremea unei istorii,ERA,ERA,"Clue-ul 'E vremea unei istorii' sugereaza o perioada de timp in care s-au desfasurat anumite evenimente. 'ERA' este un termen care desemneaza o perioada de timp, o epoca, in care au avut loc evenimente importante si este un raspuns potrivit pentru ca are 3 litere si incepe cu ERA."
,False,Mioara e dragostea lui,CIOBAN,CIOARA,"Mioara este un nume de personaj feminin dintr-un poem de Nichita Stanescu, iar Cioara este un personaj din acelasi poem, care o iubeste pe Mioara. Deci, CIOARA este raspunsul corect pentru ca are 6 litere si incepe cu CIO."
,False,Admiteri grele,RABDARI,RABDARE,"Admiteri grele inseamna suportarea sau tolerarea unor situatii dificile. RABDARE este capacitatea de a suporta sau a tolera astfel de situatii. De asemenea, RABDARE are 7 litere si incepe cu RAB, ceea ce corespunde informatiilor din hint."
,True,Puse la saltea!,LT,LT,"Puse la saltea inseamna ca acestea sunt plasate sub forma unei saltele, iar expresia 'puse la saltea' poate fi interpretata ca fiind 'a fi pus pe lat'. Deci, LT este raspunsul corect pentru ca are 2 litere si incepe cu LT."
,False,Face să-şi piardă culoarea,CLOR,CLOCE,"A face să-şi piardă culoarea înseamnă a îngălbeni, a deveni palid sau a decolora. Cuvântul CLOCE înseamnă a îngălbeni sau a deveni palid, însă acest cuvânt nu este foarte des folosit. Un cuvânt mai corect și folosit ar fi DECUL sau Albă, dar niciunul dintre aceste cuvinte nu se potrivesc cu numărul de litere și litera de start dată. Prin urmare, un cuvânt care se potrivește numărului de litere și litera de start dată este CLOCE."
,True,Mâna băgată-n foc,ARSA,ARSA,"Expresia 'a pune mâna în foc' este o expresie idiomatică care înseamnă a garanta sau a fi absolut sigur de ceva. În acest context, 'arsă' poate fi interpretată ca o garanție sau o asigurare puternică. Mai mult, ARSA are 4 litere și începe cu ARS, îndeplinind astfel cerințele date."
,True,Dă dovadă de lipsă a calităţii,REA,REA,"Dă dovadă de lipsă a calităţii inseamna a arata ca ceva sau cineva nu posedă o anumită însuşire sau proprietate. În contextul dat, REA poate fi interpretat ca o scurtare a cuvântului care descrie lipsa unei calități sau a unei însușiri. De exemplu, „rea“ calitate sau comportament. Mai mult, REA este raspunsul corect pentru ca are 3 litere si incepe cu REA."
,True,Vine mâine după ea.,IERI,IERI,"Clue-ul 'Vine mâine după ea' sugerează o relație temporală. În limba română, 'ieri' este termenul folosit pentru a descrie ziua care precede ziua curentă, iar 'mâine' este ziua care urmează zilei curente. Deci, 'mâine' vine după 'ieri'. Deoarece raspunsul trebuie să aibă 4 litere și să înceapă cu 'IER', 'IERI' este cuvântul care se potrivește perfect acestei descrieri și explică corect relația temporală descrisă în clue."
