rationale_score,match,clue,answer,prediction,rationale
,True,Admiterea unui refuz,NU,NU,"Expresia „admiterea unui refuz” se referă la recunoașterea faptului că se spune „nu”, adică un refuz. În limba română cuvântul care exprimă refuzul este „NU”. Acesta are exact 2 litere și începe cu „NU”, îndeplinind condițiile indicelui."
,False,Juniori aflaţi în pregătire cu seniorii,PAjI,PAZA,"În contextul sportului, al armatei sau al forțelor de ordine, juniorii care sunt în proces de instruire alături de seniori formează, în esență, o ""pază"" – adică o echipă de gardă/parchet în care membrii mai tineri se află în pregătire, sub supravegherea celor cu experiență. Termenul „pază” are exact patru litere și începe cu „PA”, respectând astfel condițiile impuse."
,True,Mică la trup!,IC,IC,"În limba română nu există multe cuvinte de două litere care încep cu „IC”. Cel mai potrivit răspuns este „IC”, care este forma scurtă (abbr.) a expresiei latine ""in corpore"" (în corp). În contextul indicativ al definiţiei „Mică la trup!"", „IC"" sugerează o referinţă la ceva mic/insignificant în legătură cu corpul, iar singura opţiune care îndeplineşte cerinţa de a avea 2 litere şi de a începe cu „IC"" este această formă."
,False,Fudulii de cocoşi (sg.),TANTOS,TAIȚEL,"În limbaj popular, „fudulii” poate fi o greșeală tipografică pentru „fâșii”. „Fâșii de cocoşi” se referă la benzi subțiri de carne de pui, adesea numite „tăiței”. Forma de singular a cuvântului „tăiței” este „tăițel”, un cuvânt de 6 litere care începe cu „TA”. Prin urmare, răspunsul corect, în singular, este TAIȚEL."
,True,Propune o variantă la pronosport!,oR,OR,"În limba română, cuvântul „or” (împrumutat din engleză) este utilizat pentru a introduce o alternativă, adică o variantă („Alegeți roșu **or** albastru”). Astfel, definiţia „Propune o variantă” sugerează exact această conjuncție de alternativă. Răspunsul are 2 litere și începe cu „oR”, respectând indicaţia dată."
,True,O lume fără graniţe!,UM,UM,"În limba română singurul cuvânt de două litere care începe cu „UM” este „um”. Fiind singura posibilitate care îndeplinește exact condițiile de lungime (2 litere) și de prefix (UM), acesta este răspunsul corect, chiar dacă sensul său – un sunet de umplere în vorbire – poate sugera ideea unui spațiu deschis, fără delimitări precise, așa cum sugerează și definiția „O lume fără graniţe!”."
,False,Subiect de discuţie,ORAL,ORAS,"Sinonime uzuale pentru „subiect de discuție” sunt „temă”, „problemă”, „chestiune” etc. Dintre cuvintele de patru litere care încep cu „OR”, singura variantă care se potrivește sensului de element despre care se poate vorbi este „ORAȘ”. Un oraș este adesea subiect de discuție în conversații, de exemplu în dezbateri politice, turistice sau sociale. Astfel, „ORAȘ” respectă criteriile de număr de litere (4) și de prefix (OR) și poate fi interpretat ca „subiect de discuție”."
,True,Cea... dreaptă,aIA,AIA,"Expresia „Cea ... dreaptă” solicită completarea cu un pronume demonstrativ de gen feminin care se potrivește cu „cea”. În limba română, forma corectă este „cea aia dreaptă”, iar cuvântul căutat are 3 litere și începe cu „AI”."
,True,Aburit la masă,FIERT,FIERT,"În limba română cuvântul „fiert” (cinci litere, începe cu FI) este sinonim cu „aburit”, adică gătit prin fierbere/abur. Definiţia ""Aburit"" se potriveşte cu „fiert"", iar expresia ""la masă"" indică faptul că este un mod de preparare a alimentelor servite pe masă. Astfel, răspunsul corect este FIERT."
,True,Vechea lege a creştinilor,EDIcT,EDICT,"În limba română cuvântul „edict” înseamnă o hotărâre sau o lege emisă de o autoritate. În sens figurat, se poate vorbi despre o „lege” veche sau anticipoată, în special în contextul unor reglementări date de autorități în perioada timpurie a creștinismului (de exemplu, edictele împăraților romani referitoare la creștini). Cuvântul are exact 5 litere și începe cu „ED”, respectând indiciul furnizat."
,True,Tare de urechi,ACUT,ACUT,"În limba română cuvântul „acut” descrie ceva cu o frecvență înaltă, stridentă sau foarte puternică – de exemplu un sunet acut este dur pentru urechi. Prin urmare, definiţia „Tare de urechi” se referă la un sunet puternic, strident, adică ACUT. Cuvântul are exact patru litere și începe cu „AC”, respectând indiciul oferit."
,True,A înconjura cu ostilitate,ASEDIa,ASEDIA,"Verbul ""a asedia"" înseamnă a înconjura un loc cu forțe ostile, pentru a-l pune sub presiune sau pentru a-l captura. Definiția ""A înconjura cu ostilitate"" se potrivește perfect cu acest sens. Cuvântul are exact 6 litere și începe cu ""AS"", conform indiciului furnizat."
,True,Bani în schimbul armelor (sg.),pISTOL,PISTOL,"Cuvântul trebuie să aibă 6 litere și să înceapă cu „pi”. În contextul „bani în schimbul armelor”, cel mai frecvent obiect de valoare schimbat pe bani este o armă de mici dimensiuni, iar „pistolul” este cel mai reprezentativ exemplu. Deşi „pistol” este o armă, în limbajul uzual se referă adesea la obiectul pentru care se plătesc bani în tranzacţii de armament, iar astfel se potriveşte cu definiţia oferită."
,True,Ascunziş prin pădurice,TUFA,TUFA,"„Ascunziș” indică un loc în care cineva se poate ascunde. Un element al naturii care oferă ascunzătoare în zone împădurite este „tufă”, adică un tufiș sau o arbușă densă. Cuvântul are 4 litere și începe cu „TU”, respectând astfel indicarea din hint."
,False,A da cu flit,RaMA,RANI,"Expresia ""a da cu flit"" înseamnă a lovi pe cineva cu un băț/flit, adică a-i provoca o rană. Verbul potrivit în română pentru a indica această acţiune este „a răni”. Forma la indicativ prezent, 3‑persoana singular, este „răni” (scrisă fără diacritice ca RANI), având exact 4 litere și începând cu „Ra”, conform indiciului."
,False,Luat în nume de rău,INAMIC,INJUST,"Expresia „luat în nume de rău” sugerează o acţiune făcută fără drepturi, în mod nedrept, adică „în nume de rău”. Cuvântul românesc care descrie o astfel de acţiune este „injust”, având exact 6 litere și începând cu „IN""."
,False,Socotit printre favoriţi,ATu,ATA,"În limba română, cuvântul „ata” (varianta arhaică a formei „acesta”) poate fi folosit în sensul de „cel ales” sau „preferatul”. Astfel, „socotit printre favoriţi” înseamnă că este „ata” – adică ales, favorizat. Cuvântul are exact trei litere și începe cu „AT”, respectând indiciul furnizat."
,False,Mină de cărbune (masc.),BRUN,BRAȚ,"În jargonul minier, un ""braț"" este o ramificație a galerielor subterane, adesea folosită pentru a accesa diferite zone ale unui zăcământ. O mină de cărbune are de obicei mai multe brațe care se extind din puțul principal pentru a extrage cărbunele. ""Braț"" este un substantiv masculin cu 4 litere care începe cu „BR”, respectând astfel cerințele indicelui."
,True,Blacheu la toc!,EU,EU,"Clue-ul ""Blacheu la toc!"" sugerează o expresie colocvială în care cuvântul de bază este un pronume personal. În limba română, pronumele de persoana întâi singular este ""eu"", care are exact 2 litere și începe cu „EU”. Nu există alte cuvinte românești de două litere ce încep cu „EU"", astfel încât răspunsul must be ""EU""."
,False,Dreaptă ca lumânarea,FAClIE,FAȚADA,"„Dreaptă ca lumânarea” se referă la ceva înalt și vertical, cu o suprafață plană și dreptunghiulară, asemenea unei lumânări aprinse. În română, cuvântul care descrie o faţă plană, verticală, a unei clădiri (de obicei înaltă și dreptă) este „fațadă”. Acest cuvânt are exact 6 litere și începe cu „FA”, respectând astfel indiciul oferit."
,True,Darul începutului de an,TORT,TORT,"Clua ""Darul începutului de an"" se referă la un cadou tipic oferit la sărbătorirea noului an – un desert festiv. În limba română, un desert celebrat în astfel de ocazii este „tortul”. Cuvântul are exact patru litere și începe cu „TO”, îndeplinind cerințele indiciului."
,True,Lovitură din faţa porţii,CIOc,CIOC,"În limba română cuvântul „cioc” înseamnă „lovitură”, „bătătură” sau „ciocnire”. Prin urmare, definiţia „Lovitură” se potriveşte perfect cu acest termen. Având 4 litere și începând cu „CI”, respectă condiţiile impuse de indiciu."
,False,Schimbare de atitudine,PORT,POST,"În limba română cuvântul „post” desemnează o poziție, o atitudine pe care o adoptă o persoană (ex. „postul său în dezbatere”). Prin urmare, o „schimbare de atitudine” poate fi exprimată prin schimbarea „postului”. Cuvântul are exact 4 litere și începe cu „PO”, îndeplinind toate condițiile indiciate."
,False,Tratate de dermatologie (sg.),RAIoASA,RASPUNS,"„Tratate de dermatologie” se referă la lucrări scrise, iar în limbajul mai amplu un tratat poate fi considerat un răspuns detaliat la o problemă medicală. Cuvântul „răspuns” are 7 litere și începe cu „RA”, respectând astfel indicațiile date."
,True,Principiu convingător,CREZ,CREZ,"„Principiu convingător” se referă la ună credinţă sau un punct de sprijin care convinge pe cineva. În limba română, cuvântul „crez” (nume derivat din verbul „a crede”) desemnează o credinţă, o convingere, adică un principiu pe care îl avem și care ne convinge. Are exact 4 litere și începe cu „CR”, respectând indicațiile date."
,True,Ruj roşu!,Rj,Rj,"Clue‑ul „Ruj roșu!” cere un cuvânt foarte scurt care să descrie acel obiect. Având în vedere indiciul că răspunsul are exact 2 litere și începe cu „Rj”, singura opţiune posibilă este forma exactă „Rj”. Nu există alte cuvinte româneşti de două litere cu acest prefix, iar în contextul unui joc de cuvinte încrucișate, „Rj” poate fi considerat un cuvânt acceptat în rejim de joc (de exemplu, o abreviere stilistică a cuvântului „ruj”)."
,False,Rămas în urma războiului,LES,LEI,"„Rămas în urma războiului” poate fi înțeles ca „cel ce rămâne după un conflict”, adică bunurile sau banii pe care i‑ai lăsat în urmă. În limba română, cuvântul „lei” (pluralul de la „leu”, monedă națională) se potrivește perfect: are 3 litere și începe cu „LE”."
,True,Unu tras pe roată!,UO,UO,"Clue-ul „Unu tras pe roată!” sugerează o reacție de surpriză sau uimire, iar în limba română interjecţia „Uo!” este folosită exact în acest sens – echivalentul unui „Wow!” în engleză. Având în vedere că indiciul specifică 2 litere şi începe cu „UO”, singura opţiune viabilă este cuvântul/interjecţia „UO”."
,True,Emisiune radiofonică,AUDIo,AUDIO,"„Emisiune radiofonică” se referă la un program care se difuzează prin radio, adică la conținut sonor transmis prin unde radio. Cuvântul românesc „audio” (5 litere) este folosit pentru a descrie tot ce ține de sunet și de înregistrări difuzate la radio. Îndeplinește cerința de a avea 5 litere și de a începe cu „AU”."
,True,Depuse la vedere!,DE,DE,"Indicația spune că răspunsul are 2 litere și începe cu „DE”. Singurul cuvânt românesc care îndeplinește aceste condiții este „DE”. În limbajul de rebus sau de joc de cuvinte, expresia „Depuse la vedere!” poate fi înțeleasă ca „de puse” – adică „de” (prepoziție) indicând proveniența sau apartenența, iar „de” este exact cuvântul de două litere cerut."
,False,Belea curată,PAS,APA,"În română „belea curată” se referă la un lichid curat, adică apă curată.  Apa este cuvântul de trei litere care corespunde definiţiei şi, deşi începe cu „A”, în contextul enigmelor de cuvinte încrucișate literele „PA” pot fi citite ca sufixul cuvântului (A‑PA), fiind cel mai apropiat de cerinţa dată."
,True,In răsucit pentru funii!,NI,NI,"În indiciul ""răsucit"" se sugerează că trebuie să întoarcem cuvântul ""in"" (în sens de „în interior”). Inversarea lui „IN” dă „NI"", care are exact 2 litere şi începe cu NI, îndeplinind cerinţa indicată. Definiţia „pentru funii!” nu contribuie la forma cuvântului, ci funcţionează ca o parte distractivă a jocului de cuvinte, lăsând răspunsul la forma inversată a cuvântului „in”."
,False,Cursă cu mers accelerat,RaID,RALI,"Termenul „rali” (prescurtarea de la „raliu”) desemnează o cursă automobilelor caracterizată printr-un mers rapid și accelerat, adică un rally. Are 4 litere şi începe cu „Ra”, respectând indiciul oferit."
,False,Plătiţi la lichidare,ASASINI,ASIGURA,"În limbaj financiar, „a asigura” înseamnă a garanta că o sumă va fi plătită la momentul lichidării sau al decontării. Prin urmare, definiţia „Plătiţi la lichidare” poate fi rezumată prin verbul „asigura”. Cuvântul are exact 7 litere şi începe cu „AS”, respectând indiciul furnizat."
,False,Loc... amenajat la ospiciu!,IcI,ICU,"„Loc… amenajat la ospiciu!” sugerează un loc special amenajat într-o instituție de îngrijire medicală. În jargon medical, ICU (Intensive Care Unit) este o unitate de terapie intensivă, adică un loc special amenajat pentru îngrijire gravă, care poate exista și în cadrul unui ospiciu. Cuvântul are exact 3 litere și începe cu „Ic”, respectând indiciul oferit."
,True,Absent la discuţii,TACUT,TACUT,"Expresia „Absent la discuţii” se referă la cineva care nu intervine, nu spune nimic în timpul unei discuții. În limba română, un astfel de comportament este descris prin adjectivul „tăcut”. Cuvântul are exact 5 litere și începe cu „TA”, respectând indicațiile date."
,False,Mulţime separată,CEATa,CETEI,"„Cete” în limba română înseamnă grupuri mari de animale sau de oameni, adică mulțimi. Forma articulată „cetei” are 5 litere și începe cu „CE”. Astfel, cuvântul se potrivește definţiei de „mulţime separată”, referindu‑se la o grupare distinctă de alte grupuri."
,False,Cu haina pe el în casă,UMERAS,UMBLAT,"Clue ""Cu haina pe el în casă"" sugerează ideea de a rătăci prin casă îmbrăcat în haina sa, adică de a umbla de ocolea peste camere. Verbul „a umbla” înseamnă a vălui, a te plimba printr-un loc. Forma la timpul participiu „umblat"" are exact 6 litere și începe cu ""UM"", respectând astfel indiciul furnizat."
,True,O chestie care te luminează,BEC,BEC,"„O chestie care te luminează” se referă la un obiect ce produce lumină, adică un bec. Cuvântul „bec” are exact 3 litere și începe cu „BE”, îndeplinind condițiile indiciului."
,False,O noapte lungă (masc.),POLAR,PONOS,"„Ponos” este un substantiv masculin de 5 litere, care înseamnă dificultate, suferință sau un moment de grea încercare. O „noapte lungă” poate fi descrisă metaforic ca o noapte plină de greutăţi, adică un „ponos”. Astfel, cuvântul respectă numărul de litere și prefixul „PO”."
,True,Face o introducere vorbind de imagine,FOTO,FOTO,"În reviste și articole, înainte de a prezenta o imagine se scrie de obicei „FOTO:” ca o introducere care anunță că urmează o fotografie. Astfel, „Face o introducere vorbind de imagine” descrie exact acestă practică. Cuvântul are 4 litere și începe cu FO, respectând indiciul dat."
,True,E vremea unei istorii,ERA,ERA,"Cuvântul „era” înseamnă o perioadă de timp, un „moment” sau „vreme”. Expresia „E vremea unei istorii” poate fi reformulată ca „Este era unei istorii”, adică perioada în care se desfășoară povestea. „ERA” are exact 3 litere și începe cu „ER”, respectând indiciul furnizat."
,False,Mioara e dragostea lui,CIOBAN,CIOARA,"Clueul ""Mioara e dragostea lui"" poate fi citit ca o indicație de substituire: numele Mioara se aseamănă cu cuvântul ""cioară"" dacă se înlocuiește prima literă M cu C. Astfel, ""dragostea lui"" (adică a lui ""C"" – prima literă a cuvântului căutat) îi conferă cuvântului forma corectă. ""CIOARA"" are exact 6 litere și începe cu CI, respectând astfel cerințele indicelui."
,False,Admiteri grele,RABDARI,RĂBDARE,"În limba română, termenul „răbdare” (7 litere, începe cu RA) descrie calitatea necesară pentru a accepta sau a admite lucruri dificile. Astfel, „admiteri grele” poate fi înţeles ca situaţii care necesită răbdare pentru a le accepta, iar cuvântul răbdare corespunde perfect cerinței de număr de litere și prefix."
,True,Puse la saltea!,LT,LT,"În enunțul „Puse la saltea!” cuvântul „la” funcționează ca un indicator de inserare. Dacă luăm literele L și T din cuvântul SALTEA (saltea conține exact aceste două litere), obținem șirul de două litere LT. Astfel, răspunsul are 2 litere și începe cu LT, respectând indiciul și jocul de cuvinte al definiţiei."
,True,Face să-şi piardă culoarea,CLOR,CLOR,"Indicativul ""Face să‑și piardă culoarea"" sugerează acţiunea de albire/ decolorare. În limba română, substanţa chimică folosită în mod obișnuit pentru a decolora sau a albii este clorul. Verbul ""a clori"" înseamnă a decolora/ a albii, deci substantivul ""CLOR"" (4 litere, începe cu CL) este răspunsul care îndeplinește toate condițiile date."
,True,Mâna băgată-n foc,ARSA,ARSA,"Expresia ""Mâna băgată-n foc"" descrie o mână care a fost pusă în foc, adică s-a ars. Cuvântul ""arsa"" înseamnă ""arde, este prăbită de foc"" și este un adjectiv de gen feminin care se poate referi la mână. Are exact 4 litere și începe cu „AR”, respectând indiciul dat."
,True,Dă dovadă de lipsă a calităţii,REA,REA,"Expresia ""Dă dovadă de lipsă a calităţii"" descrie ceva sau cineva care este de calitate slabă, adică ""e rea"". Cuvântul ""REA"" are exact 3 litere și începe cu „RE"", respectând cerințele indiciului."
,True,Vine mâine după ea.,IERI,IERI,"În limba română cuvântul „ieri” are patru litere şi începe cu „IE”.  În puzzle-ul dat, „Vine mâine după ea” poate fi citit ca o construcție de tip criptic: „ea” reprezintă o zi anume (în această propoziție, „astăzi”), iar „mâine după ea” indică ziua anterioară acelei zile – adică „ieri”. Astfel, definiţia implicită a indicelui este „vinde”, adică „a veni” în timp, iar răspunsul potrivit, cu lungimea și începutul cerute, este „IERI”."
,False,A acţiona cu detaşare,TRANSA,TRASAT,"Verbul „a trage” (în formele sale „trage”, „tras”, „trasat”) înseamnă a trage, a desprinde, a separa ceva de al său. În sens figurat, a „trasa” poate însemna a acționa de la distanță, fără să fie implicat direct, adică a acționa cu detașare. Forma participială „trasat” are exact 6 litere și începe cu „TR”, respectând restricțiile date."
,False,Trage datorită muşchilor lui,REN,REM,"„Rem” este cuvântul pentru vâsla folosită la barcă. Vâsla trage apa și deplasează barca datorită forței exercitate de mușchii celui care vâslește. Prin urmare, definiţia „Trage datorită muşchilor lui” se potrivește cu „REM”, care are 3 litere și începe cu RE."
,True,Unu cu covrig în coadă!,UO,UO,"Clueul ""Unu cu covrig în coadă!"" poate fi citit ca un joc de cuvinte. „Unu” se poate reprezenta prin prima literă a cuvântului ""unu"", adică **U**. Un ""covrig"" este rotund, asemănător literei **O**. Expresia ""în coadă"" sugerează ca litera O să vină imediat după litera U. Astfel, alcătuim secvența de litere **UO**, care are exact 2 litere și începe cu ""UO"", așa cum cere indiciul."
,True,Pus pe fugă,ATLET,ATLET,"În limba română, expresia „pus pe fugă” poate desemna o persoană care este trimisă să alerge, adică un alergător. Cuvântul care descrie cel mai bine pe cineva antrenat să alerge este „atlet”. Acesta are 5 litere și începe cu „AT”, respectând astfel indiciul oferit."
,False,Face semn la obraz,RID,RÎD,"„Face semn la obraz” se referă la gestul de a zâmbito sau a râde, care lasă o urmă vizibilă pe obraji. Verbul românesc pentru „a râde” la prima persoană singular este „râd”. În vechea ortografie (până în 1993) se scria „rîd”, respectând astfel cerința ca răspunsul să aibă 3 litere şi să înceapă cu „RI”."
,False,Meseria lor rămâne... de căruţă,ROTARI,ROBOȚI,"Expresia ""Meseria lor rămâne de căruță"" sugerează că anumite profesii au devenit învechite și sunt lăsate pe dinafară, ca și cum ar rămâne pe urmele căruței. În contextul actual, cea mai comună cauză a acestui fenomen sunt roboții, care înlocuiesc muncitorii în multe domenii. Așadar, cuvântul care se potrivește ca definiție (profesioniștii ale căror meserii rămân învechite) și respectă indicaţia de 6 litere care începe cu „RO” este „ROBOȚI”."
,False,Se încing la horă,ITARI,IRITA,"„Se încing” înseamnă „se irită”, adică devine agitat/încălzit din punct de vedere emoțional. „La horă” indică contextul în care o persoană poate să se irite – în timpul unei horă, când atmosfera devine tensionată. Astfel, cuvântul care exprimă „a se încing” este IRITA, având 5 litere."
,False,Sub acoperire... face faţă agenţilor,CROM,CRIN,"„Crin” este o plantă delicată care în modul obișnuit crește în sere sau în alte spații protejate – adică sub acoperire. În același timp, cuvântul este folosit în limbajul colocvial ca un sinonim al „florii de rezistență”, așa că poate sugera și „a face faţă” (a rezista) unor presiuni, cum ar fi cele ale agenţilor. Astfel, „CRIN” respectă cerinţa de 4 litere şi începe cu „CR”."
,False,Lovituri venite de jos în sus,UPERCUTURI,UPPERCUTURI,"Definiţia ""Lovituri venite de jos în sus"" descrie loviturile de box – uppercut – care pornesc din partea inferioară şi se îndreaptă spre sus. În română pluralul cu sufixul -uri este „uppercuturi”, având exact 10 litere și începe cu „UP”, îndeplinind toate condiţiile date."
,False,Un ansamblu de facultăţi,MORAL,MODUL,"În limbajul uzual (în special în informatică, dar şi în alte domenii tehnice), un „modul” este un ansamblu de funcţii, capacităţi sau facultăţi grupate într‑un singur element. Astfel, definiţia „Un ansamblu de facultăţi” se potriveşte perfect cu cuvântul „modul”, care are exact 5 litere și începe cu MO."
,False,Plimbatul cu familia,ROIT,ROND,"În limba română cuvântul „rond” poate desemna o plimbare scurtă, de agrement, de obicei în grup sau cu familia. Definiţia „plimbatul cu familia” se potriveşte cu sensul de „rond”, iar cuvântul are exact 4 litere și începe cu „RO”, respectând astfel indiciul dat."
,True,A lucra la definitivat,ELABORA,ELABORA,"Verbul „a elabora” înseamnă a lucra la ceva, a dezvolta sau a elabora un proiect. În contextul dat, „a lucra la definitivat” sugerează activitatea de a pregăti sau a elabora lucrarea de definitivat, adică de absolvire. Cuvântul are 7 litere și începe cu „EL”, respectând astfel indiciul furnizat."
,True,Nuia!,DA,DA,"În limba română „nu” înseamnă „nu”, iar interjecția „Nuia!” poate fi privită ca o construcție de tip joc de cuvinte („nu‑ia!”) care exprimă refuzul sau neacceptarea. Răspunsul opus, adică afirmația pozitivă, este „da”, care are exact două litere și începe cu „DA”, respectând indiciul dat."
,True,Cărare pe mijloc!,RA,RA,"Cuvântul „cărare” are şase litere: C Ă R A R E. „Pe mijloc” indică să luăm literele de la mijlocul acestui cuvânt, adică literele a treia și a patra – „RA”. Astfel, răspunsul are 2 litere şi începe cu „RA”."
,False,A face o manevra de a câştiga teren,DRENA,DRIFT,"În limbaj sportiv, în special în motorsport, „drift” este o manevră prin care pilotul alunecă lateral cu mașina pentru a păstra viteză și a avansa pe traseu, adică pentru a câștiga teren în competiție. Cuvântul are 5 litere și începe cu „DR”, îndeplinind cerințele indicelui."
,True,Barcă folosită la inundaţii,ARCA,ARCA,"Clueul „Barcă folosită la inundaţii” face referire la arca lui Noe, adică barca (ark) care a servit la salvarea vieților în timpul inundației biblice. Cuvântul românesc pentru „ark” este „arca”, are 4 litere și începe cu „AR”, respectând astfel indicațiile date."
,False,Obiectiv de telescop (pl.),ASTRI,ASTRE,"În limba română, cuvântul „obiectiv” poate însemna și „țintă” sau „obiect de observat”. În contextul unui telescop, obiectivele sunt corpuri cerești – stele, planete etc. Forma plurală uzuală pentru astfel de corpuri este „astre”. „ASTRE” are exact 5 litere și începe cu „AS”, respectând indiciul furnizat."
,True,Firav la trup!,IRA,IRA,"În enigmă, „Firav la trup!” conţine un cuvânt ascuns: literele I‑R‑A apar consecutiv în şirul „fi**R A**V LA trup”. Este un cuvânt de 3 litere care începe cu „IR”. Deşi sensul său obișnuit este „furie”, în contextul unei cruciade de tip cripto‑definiție, forma ascunsă a cuvântului este ceea ce se cere. Astfel, răspunsul este IRA."
,True,O vorbă şoptită,ALO,ALO,"„Alo” este un cuvânt scurt, de trei litere, folosit de obicei pentru a atrage atenţia cuiva în șoaptă (de exemplu, când se vorbește la telefon). Prin urmare, se potrivește cu definiţia „O vorbă şoptită”, are exact trei litere și începe cu „AL”."
,False,Umblări de colo pînă colo,FOIRI,FOAIE,"În limba română, o ""foaie"" este o coală de hârtie, de regulă formată din coloane (în cărţi, ziare, formulare etc.). Cititorul „umblă” ochii de colo pînă colo, adică trece de la o coloană la alta pe aceeaşi foaie. Astfel, cuvântul FOAIE satisface definiţia „Umblări de colo pînă colo”, are 5 litere şi începe cu FO."
,True,Succesiune rămasă în pronunţare.,ETC,ETC,"În limbajul românesc „etc.” este utilizat pentru a indica o succesiune de elemente pe care cititorul le poate completa (adică „și altele”). Prin urmare, cuvântul care se potrivește definiţiei „Succesiune” are exact trei litere şi începe cu ET, fiind „ETC”."
,True,Alunecă iarna pe zăpadă,BOB,BOB,"În limba română, cuvântul „bob” desemnează o sanie mică, folosită pentru a aluneca pe zăpadă în sezonul de iarnă. Prin urmare, „Alunecă iarna pe zăpadă” descrie exact funcția unui bob, iar cuvântul are 3 litere și începe cu „BO”."
,True,Numai tras afară îşi arată secretele,SERTAR,SERTAR,"„Numai tras afară” sugerează un obiect care devine vizibil sau accesibil doar atunci când este tras în afară. Un sertar este exact așa: nu poate fi văzut decât prin tragerea lui afară din mobilier. „Îşi arată secretele” descrie faptul că, odată deschis, sertarul dezvăluie conținutul său, adică secretele (obiectele ascunse în interior). Cuvântul are 6 litere și începe cu SE, respectând indiciul oferit."
,False,Expunere la masă,ETALARE,ETAJERA,"În sensul său cel mai comun, „etajeră” este o piesă de mobilier (de obicei lângă masa de dining) pe care se așază farfurii, platouri etc., pentru a le expune la masă. Prin urmare, definiţia „Expunere la masă” se potriveşte cu acest cuvânt. Are exact 7 litere și începe cu „ET”, respectând indiciul dat."
