rationale_score,match,clue,answer,prediction,rationale
,True,Emisiune radiofonică,AUDIo,AUDIO,"„Emisiune radiofonică” se referă la o transmisie de sunet difuzată prin radio. Cuvântul românesc ""audio"" desemnează exact sunetul înregistrat sau difuzat, fiind utilizat frecvent pentru a descrie programele audio la radio. Are 5 litere și începe cu literele „A”, respectând indiciul oferit."
,False,Depuse la vedere!,DE,DA,"În limba română expresia ""a da la vedere"" înseamnă ""a expune"" sau ""a arăta"" ceva. Forma scurtă a verbului ""a da"" este DA, cu două litere și începe cu D, potrivindu‑se perfect cu indiciul dat. De aceea răspunsul corect este DA."
,False,Belea curată,PAS,PUR,"În limba română adjectivul „pur” (3 litere, începe cu P) înseamnă „curat”, „necontaminat”. Expresia „belea curată” face referire la o femeie (belea) lipsită de impurităţi morale, adică „pură”. Prin urmare cuvântul care se potriveşte cu definiţia şi cu indiciul dat este „PUR”."
,True,In răsucit pentru funii!,NI,NI,"În limba română cuvântul „în” (prepoziție) poate fi „răsucit” (anagramat) pentru a forma „NI”.  Acest șir de litere apare în cuvântul „funii”, astfel că definiţia „pentru funii” indică faptul că rezultatul anagramei este parte a acelui cuvânt.  „NI” are exact 2 litere şi începe cu N, respectând indiciul dat."
,False,Cursă cu mers accelerat,RaID,RALI,"În limba română „raliu” este o cursă auto în care vehiculele parcurg un traseu cu viteză ridicată și cu mers accelerat. Forma scurtă, foarte frecventă în cuvinte încrucișate, este „rali”, care are exact patru litere și începe cu R, îndeplinind astfel toate cerințele indicelui."
,False,Plătiţi la lichidare,ASASINI,ACHITAT,"Expresia „Plătiţi la lichidare” se referă la ceva care a fost deja plătit în momentul în care se face lichidarea (decontarea). În limba română, cuvântul potrivit pentru „plătit” în acest sens este „achitat”. „ACHITAT” are exact 7 litere și începe cu litera A, respectând astfel indiciul furnizat."
,True,Loc... amenajat la ospiciu!,IcI,ICI,"Definiţia „Loc” indică un cuvânt de tip sinonim pentru „loc"" sau „unde"" – în română „ICI” înseamnă „aici”, adică un loc. Indiciul „amenajat la ospiciu!” sugerează că răspunsul este ascuns în cuvântul „ospiciu”. În interiorul cuvântului OSPICIU apare secvenţa ICI, care începe cu litera I şi are exact 3 litere, respectând indiciul dat."
,False,Absent la discuţii,TACUT,TĂCUT,"În limba română, „tăcut” înseamnă lipsit de vorbire, deci o persoană care nu contribuie la discuții este „absentă” din punct de vedere al intervenţiilor orale. Cuvântul are exact 5 litere și începe cu litera „T”, respectând astfel indiciul oferit."
,False,Mulţime separată,CEATa,CLASA,"În limba română cuvântul „clasă” poate desemna un grup de elemente (o mulțime) care este distinct, separat de alte grupuri. Astfel, definiția „mulţime separată” poate fi interpretată ca o clasă. „CLASA” are exact 5 litere și începe cu litera C, respectând indiciul furnizat."
,False,Cu haina pe el în casă,UMERAS,Umeraș,"Enunțul ""Cu haina pe el în casă"" descrie un obiect pe care se pune haina (mantaua, paltonul) în interiorul locuinței. În română, obiectul respectiv este un „umeraș”, adică un suport sau cârlig pe care se atârnă hainele în casă. ""Umeraș"" are exact 6 litere și începe cu litera U, respectând indiciul furnizat."
,True,O chestie care te luminează,BEC,BEC,"În limba română, un ""bec"" este un obiect (lampă cu filament) care produce lumină, adică „te luminează”. Are exact 3 litere și începe cu litera B, respectând cerințele indicelui."
,False,O noapte lungă (masc.),POLAR,PAHAR,"„O noapte lungă” poate fi înțeleasă ca o noapte petrecută în băuturi, în care oamenii stau la „pahar”. În limba română „pahar” este un substantiv de gen masculin cu 5 litere, care începe cu „PA”, respectând astfel indiciul oferit."
,True,Face o introducere vorbind de imagine,FOTO,FOTO,"„FOTO” este cuvântul de patru litere care începe cu „F” și denotă o imagine. În limbajul uzual, atunci când se „face o introducere vorbind de imagine”, se face referire la o fotografie (foto) pentru a prezenta sau a ilustra subiectul. Astfel, „FOTO” este răspunsul care se potrivește atât cu definiția de „imagine”, cât și cu sensul de „introducere” prin prezentarea vizuală a unui subiect."
,True,E vremea unei istorii,ERA,ERA,"În limba română, cuvântul ""era"" înseamnă o perioadă de timp, adică ""vremea"" unei istorii. Este format din trei litere și începe cu litera ""E"", respectând astfel indiciul oferit."
,False,Mioara e dragostea lui,CIOBAN,COSTEL,"Enunțul „Mioara e dragostea lui” poate fi citit ca o definiție: Mioara este iubita cuiva. Cel pentru care Mioara este iubita este, în mod tradițional în poveștile și cântecele populare românești, un bărbat cu prenume comun, Costel. Astfel, cuvântul căutat are 6 litere și începe cu litera C, îndeplinind cerințele de lungime și prefix date."
,False,Admiteri grele,RABDARI,RĂSPUNS,"În limba română, cuvântul „răspuns” poate fi folosit pentru a desemna o admitere – adică o recunoaștere a unui fapt. Dacă întrebarea, situația sau problema este „grea”, răspunsul trebuie să fie „răspuns”, adică o admitere a unei dificultăţi. Astfel, „RĂSPUNS” este un cuvânt de 7 litere care începe cu R și se potrivește sensului de „admiteri grele”."
,False,Puse la saltea!,LT,LA,"În expresia „puse la saltea”, cuvântul cheie este prepoziția „la”, care indică locul unde a fost pus ceva. Este un răspuns scurt, de 2 litere, care începe cu L, conform indiciului."
,False,Face să-şi piardă culoarea,CLOR,CÂRP,"Verbul „a cârpa” (regional, din limba populară) înseamnă „a pierde culoarea, a se decolora”. De aceea, „cârpa” este o acţiune care face ceva să‑şi piardă culoarea. Cuvântul are patru litere şi începe cu litera C, respectând condiţiile enunţate."
,False,Mâna băgată-n foc,ARSA,ARDE,"Expresia ""Mâna băgată-n foc"" descrie efectul de a pune o mână în foc: mâna se ""arde"". Astfel, cuvântul care definește situația este verbul ""arde"", care are exact 4 litere și începe cu litera A, respectând indicațiile date."
,False,Dă dovadă de lipsă a calităţii,REA,RAU,"Expresia „dă dovadă de lipsă a calităţii” descrie ceva care este de calitate slabă, adică „rău”. Cuvântul „rău” are exact trei litere și începe cu litera R, respectând astfel indiciul oferit."
,True,Vine mâine după ea.,IERI,IERI,"Clue-ul sugerează o relație temporală: „vine mâine” indică că lucrul despre care se vorbeşte apare în ziua de mâine. Cuvântul căutat trebuie să fie ceea ce precede acea zi – în succesiunea zilelor, înainte de „mâine” este ziua de „ieri”. „Ieri” are exact 4 litere şi începe cu „I”, respectând astfel indiciul oferit."
,False,A acţiona cu detaşare,TRANSA,TACERE,"Expresia „a acţiona cu detaşare” sugerează un comportament în care persoana nu se implică emoţional şi rămâne neutră, adică păstrează tăcere. În limba română, substantivul „tacere” descrie exact această stare de detaşare, de a nu interveni sau de a nu reacţiona. Cuvântul are 6 litere şi începe cu litera T, respectând indicaţiile date."
,False,Trage datorită muşchilor lui,REN,RAM,"În limba română verbul „a ramă” (în formă de „ram”) se foloseşte cu sensul de „a împinge cu forţă, a trage cu muşchii”, de exemplu: „ramă un obiect”. Astfel, cuvântul „RAM” (3 litere, începe cu R) înseamnă exact „trage datorită mușchilor lui”."
,False,Unu cu covrig în coadă!,UO,UN,"În limba română, cuvântul „unu” (numărul 1) poate fi redus la forma de articol nehotărât „un”, care are exact două litere și începe cu „U”. Indicația „cu covrig în coadă” este o descriere jucăușă a formei rotunjite a literei „U” (similară cu un covrig), dar în esență definiția principală este „unu”. Astfel, răspunsul corect, cu 2 litere și începând cu „U”, este UN."
,False,Pus pe fugă,ATLET,ALERT,"În limba română adjectivul ""alert"" desemnează o stare de vigilență și rapiditate, adică de a fi gata să reacționeze sau să se pună în mișcare. Pentru că expresia ""pus pe fugă"" sugerează exact ideea de a fi pregătit să fugă, să se miște repede, cuvântul potrivit este ""alert"". Are 5 litere și începe cu literele solicitate ""A""."
,False,Face semn la obraz,RID,ROS,"Expresia ""Face semn la obraz"" se referă la înroșirea obrajilor, adică la apariţia unui semn roșu (un rose). În limbajul de tip cruce, cuvântul ""roș"" este adesea scris fără diacritice ca ""ROS"" și are exact 3 litere, începând cu R, cerința dată."
,False,Meseria lor rămâne... de căruţă,ROTARI,REMIZA,"„Remiza” este cuvântul de 6 litere care începe cu R și designă un spaţiu destinat depozitării căruţelor (de căruță). În sens figurat, expresia „meseria lor rămâne … de căruță” sugerează că cei care lucrează cu căruţe (căruțari, transportatori) îşi păstrează activitatea în remiză. Astfel, „remiza” satisface ambele părţi ale indiciului și respectă condiţia de lungime și literă iniţială."
,False,Se încing la horă,ITARI,IRITA,"În limba română verbul „a se irita” înseamnă „a se încânta” sau „a se supăra”. Expresia „Se încing la horă” poate fi înțeleasă ca „se irită în timpul horei”, adică se supără/înfurie. Cuvântul „irita” are exact 5 litere și începe cu litera I, respectând indicațiile date."
,False,Sub acoperire... face faţă agenţilor,CROM,CAMO,"În expresia „sub acoperire” se face referire la camuflaj – adică la a fi ascuns „sub acoperire”.  Un asemenea camuflaj permite „a face față agenților”, adică protejează și ascunde împotriva agenților sau spionilor.  Cuvântul CAMO are exact 4 litere și începe cu litera C, îndeplinind cerințele indicului."
,False,Lovituri venite de jos în sus,UPERCUTURI,URCĂTURILE,"În limba română cuvântul „urcătură” se referă la o mișcare ascendentă, iar la plural „urcături” poate descrie lovituri sau bătăi care pornesc de jos și se îndreaptă spre sus (de exemplu, în box sau în muzică). Forma corectă în contextul unei definiții de tip crucevord („Lovituri venite de jos în sus”) este a doua formă articulată, „urcăturile”, care are exact 10 litere și începe cu „U”."
,False,Un ansamblu de facultăţi,MORAL,MINTE,"În limbajul filozofic și psihologic, „facultăţi” se referă adesea la diferitele funcții ale minții (vedere, auz, raţiune, memorie etc.). Un ansamblu al acestor facultăţi este, prin urmare, „mintea”. Cuvântul „MINTE” are exact 5 litere şi începe cu litera M, respectând astfel indiciul furnizat."
,False,Plimbatul cu familia,ROIT,ROTI,"Clue ""Plimbatul cu familia"" se referă la o plimbare în grup, de obicei cu o mașină, o căruță etc., mijloacele de transport având roți. În limba română, ""roti"" este forma de plural a cuvântului ""roată"" și desemnează exact acele elemente care permit deplasarea unei familii. Cuvântul are 4 litere și începe cu litera R, respectând astfel indicațiile date."
,True,A lucra la definitivat,ELABORA,ELABORA,"Verbul „a elabora” înseamnă a lucra la detalierea și finalizarea unui proiect, la transformarea unei idei în formă definitivă. Astfel, „A lucra la definitivat” se referă la procesul de elaborare, iar cuvântul „ELABORA” are exact 7 litere și începe cu litera „E”."
,True,Nuia!,DA,DA,"În limba română interjecţia „Nu!” exprimă refuzul sau negaţia. Dacă gluma este să se ofere cuvântul „da”, care este exact opusul lui „nu”, atunci „Nuia!” (un joc de cuvinte pe forma „nu‑i‑a”) sugerează răspunsul „da”. Astfel, răspunsul are 2 litere, începe cu D și este contrarul negaţiei din indiciu."
,True,Cărare pe mijloc!,RA,RA,"Indicele este o construcție tipică pentru ghicitorile tip „cryptic”: „Cărare pe mijloc!” sugerează să luăm mijlocul cuvântului „cărare”. Cuvântul „cărare” are șase litere (C-Ă-R-A-R-E), iar literele din pozițiile a treia și a patra, adică mijlocul, sunt „R” și „A”. Astfel, răspunsul este „RA”, care are exact două litere și începe cu R, conform indiciului."
,False,A face o manevra de a câştiga teren,DRENA,DRIBL,"În limbaj sportiv, „dribl” este manevra prin care jucătorul avansează, obținând teren în fața adversarului. Definiția „a face o manevră de a câştiga teren” descrie exact această acţiune. Cuvântul are 5 litere şi începe cu litera D, respectând indiciul furnizat."
,True,Barcă folosită la inundaţii,ARCA,ARCA,"Cluea se referă la o barcă utilizată în contextul unei inundații majore. În tradiția biblică, Arca lui Noe a fost vasul care a salvat viețuitoarele în timpul Potopului. „Arca” are exact 4 litere și începe cu litera A, conform indiciului."
,False,Obiectiv de telescop (pl.),ASTRI,ASTRE,"În română cuvântul „astre” înseamnă „stele”, adică obiectele spre care este îndreptat un telescop. Definiţia „Obiectiv de telescop (pl.)” poate fi înţeleasă ca „ceea ce telescopul urmăreşte / observă”, adică astre. Cuvântul are 5 litere şi începe cu literele „A”, respectând indiciul oferit."
,True,Firav la trup!,IRA,IRA,"În expresia „FIRAV LA TRUP”, dacă căutăm un cuvânt ascuns de trei litere care începe cu „I”, găsim secvenţa „IRA"" (literele 2‑4). În limbajul colocvial românesc, „ira” poate fi asociată cu slăbiciunea sau vulnerabilitatea emoţională – o stare în care cineva devine „firav”. Astfel, „IRA” se potriveşte cu definiţia „Firav” și respectă indiciul de 3 litere ce începe cu I."
,False,O vorbă şoptită,ALO,AHA,"„AHA” este o interjecție foarte scurtă, de trei litere, care poate fi rostită în șoaptă atunci când cineva descoperă sau înțelege ceva. Se potrivește cu definiţia „o vorbă şoptită”, are exact trei litere şi începe cu „A”."
,False,Umblări de colo pînă colo,FOIRI,FÂȘII,"În limba română cuvântul „fâșii” desemnează benzi sau panglici lungi, subțiri, care se întind de la un capăt la altul – adică „de colo pînă colo”. Sensul de „umblări” poate fi interpretat ca o mișcare continuă pe întreaga lungime a benzii, de la un capăt la celălalt. Astfel, „FÂȘII” are exact 5 litere și începe cu litera F, îndeplinind cerințele indicelui."
,False,Succesiune rămasă în pronunţare.,ETC,ERA,"„Era” este un cuvânt de trei litere care începe cu „E” și înseamnă o perioadă de timp, adică o succesiune de ani sau evenimente. Prin urmare, definiţia „Succesiune” se potrivește cu sensul de „era”."
,True,Alunecă iarna pe zăpadă,BOB,BOB,"Enunțul descrie activitatea de a aluneca pe zăpadă în timpul iernii, adică să te deplasezi cu un săniuță. În limba română, o astfel de săniuță este numită „bob”. Cuvântul are exact 3 litere și începe cu litera B, respectând astfel indiciul oferit."
,False,Numai tras afară îşi arată secretele,SERTAR,SCOATE,"Clueul este o definiție cripto‑literală: „Numai tras afară îşi arată secretele” descrie acţiunea de a scoate sau de a trage afară ceva pentru a-i dezvălui conţinutul. Cuvântul românesc care exprimă exact această acţiune este „scoate”. Are 6 litere și începe cu litera S, respectând indiciul dat."
,False,Expunere la masă,ETALARE,EXPO NAT,"Clueul ""Expunere la masă"" se referă la ideea de a prezenta sau a arăta ceva, de obicei pe o suprafață plană, ca pe o masă de expoziție. În limba română, cuvântul care exprimă un obiect pus în scop de expunere este „exponat"" (un articol afişat la o expoziție). „Exponat"" are exact 7 litere și începe cu litera „E"", respectând astfel indiciul oferit."
,True,Imaginea automobiloştilor în afara ţării,RO,RO,"În Europa fiecare maşină poartă pe plăcuţa de înmatriculare codul ţării de origine. Pentru şoferii români, codul afișat în afara României este „RO”. Astfel, definiţia „Imaginea automobiloștilor în afara ţării” se referă la acest cod de identificare, iar cuvântul de patru litere cerut are 2 litere şi începe cu R, deci răspunsul este RO."
,True,Are un număr la banii tăi din bancă,CONT,CONT,"Clue refers to the fact that fiecare persoană care are bani în bancă are asociat un număr – numărul de cont. Cuvântul ""cont"" are exact 4 litere și începe cu litera C, respectând astfel indicația oferită."
,False,Ne vine aproape bine,INTIM,IDEAL,"Expresia „Ne vine aproape bine” sugerează ceva ce se potriveşte destul de bine, aproape de a fi perfect pentru noi. Cuvântul român care exprimă ideea de „perfect, foarte potrivit” este „ideal”. Are exact 5 litere și începe cu literele „I”, respectând astfel indiciul oferit."
,False,Aflată la capătul lumii,APOCALIPSA,ANTARCTICA,"Expresia „Aflată la capătul lumii” sugerează un loc foarte îndepărtat, situat la marginea Pământului. În limba română, continentul aflat la cel mai sudic punct al globului, considerat „capătul lumii”, este Antarctica. Cuvântul are exact 10 litere și începe cu litera A, respectând indiciul oferit."
,False,O patimă arzătoare,FUMAT,FLAMA,"În limba română „flama” înseamnă „flacără” sau „ață de foc”, iar în sens figurat desemnează o pasiune intensă și arzătoare. Definiţia „O patimă arzătoare” se potriveşte perfect cu sensul metaforic al cuvântului. „FLAMA” are exact 5 litere şi începe cu litera F, respectând indiciul oferit."
,False,Expus la vedere,MIOP,MASA,"În limba română, un obiect expus la vedere este adesea prezentat ""pe masă"", adică așezat într-un loc vizibil pentru toți cei care îl privesc. Cuvântul „masă” are exact patru litere şi începe cu litera M, respectând astfel indiciul furnizat."
